,training set Accuracy,development set Accuracy,test set Accuracy,test set True positive ratio,test set True negative ratio,test AUC score,loss
46,90.10999900901794,72.67052023121387,45.69224174882126,31.89027003857694,13.80197171024432,0.44004664307950575,0.502208948135376
47,90.39738380735308,74.33526011560694,47.96399485640806,35.14787826832404,12.81611658808401,0.44209837697868803,0.5000913739204407
48,90.27846595976612,75.14450867052022,48.949849978568366,36.09087012430347,12.858979854264895,0.43969146961369576,0.49970173835754395
49,89.94153205826974,73.89595375722543,47.40677239605658,35.40505786540935,12.001714530647236,0.4360983739430174,0.5061371922492981
50,90.7838668120107,74.38150289017341,47.53536219459923,34.03343334762109,13.501928846978139,0.4463782931334647,0.5024183988571167
51,90.55594093746903,73.10982658959537,48.178311187312474,32.876125160737246,15.302186026575226,0.44690915603802484,0.49928992986679077
52,90.83341591517194,73.59537572254335,46.8495499357051,34.46206600942992,12.387483926275182,0.4339403915711568,0.496562659740448
53,90.87305519770092,74.4971098265896,47.79254179168453,33.34762108872696,14.444920702957564,0.45260103850292865,0.4991475045681
54,90.72440788821721,73.98843930635837,46.54950707243892,31.804543506215172,14.744963566223745,0.43803323452225373,0.5035853385925293
55,91.18025963730057,74.40462427745665,47.021003000428635,31.59022717531076,15.430775825117873,0.4552098179660096,0.49583014845848083
56,90.3181052422951,72.94797687861272,47.063866266609516,30.690098585512217,16.373767681097302,0.4472920299984974,0.5025203227996826
57,91.07125161034585,72.71676300578035,48.949849978568366,36.00514359194171,12.944706386626661,0.45262570332694324,0.4987311363220215
58,90.59558021999801,74.38150289017341,48.13544792113159,36.562366052293186,11.573081868838406,0.44502248673032463,0.5057457089424133
59,90.0604499058567,72.53179190751446,48.39262751821689,33.39048435490785,15.002143163309045,0.457022113342835,0.5040140151977539
60,90.97215340402339,73.757225433526,46.80668666952422,33.819117016716675,12.987569652807544,0.44325420857789455,0.4989902675151825
61,89.66405708056683,72.06936416184972,46.63523360480069,30.132876125160735,16.502357479639947,0.4521510003293703,0.4999319016933441
62,91.74511941333861,74.52023121387283,47.96399485640806,35.576510930132876,12.387483926275182,0.4474961788495719,0.501814603805542
63,91.47755425626795,73.6878612716763,49.078439777111015,34.03343334762109,15.045006429489927,0.45761217182503,0.5017129778862
64,91.15053017540382,74.77456647398843,47.14959279897128,34.33347621088727,12.81611658808401,0.44217464820371777,0.5022211074829102
65,91.14062035477157,74.40462427745665,48.906986712387486,36.73381911701672,12.173167595370767,0.4500302049229471,0.5022585988044739
66,91.68566048954514,73.59537572254335,47.49249892841835,32.53321903129019,14.95927989712816,0.44128671453919277,0.5049883127212524
67,92.00277474977703,74.7514450867052,48.221174453493354,34.37633947706815,13.844834976425204,0.4545218591054183,0.4988841414451599
68,90.50639183430779,74.68208092485548,50.064294899271324,38.40548649807115,11.658808401200172,0.449442802652569,0.5038292407989502
69,91.36854622931325,73.43352601156069,46.8495499357051,32.31890270038577,14.53064723531933,0.44365415818576176,0.49780526757240295
70,91.34872658804876,73.13294797687861,47.96399485640806,33.690527218174026,14.273467638234033,0.4484653167039295,0.51189786195755
71,91.21989891982956,73.15606936416185,48.006858122588945,35.019288469781394,12.987569652807544,0.44755157983889693,0.5218769311904907
72,91.0811614309781,72.878612716763,46.5923703386198,31.84740677239606,14.744963566223745,0.43867755561728083,0.5124678015708923
73,90.53612129620454,72.55491329479769,47.192456065152165,30.604372053150453,16.588084012001715,0.4473956222593586,0.492737352848053
74,91.97304528788028,73.15606936416185,47.83540505786541,32.27603943420488,15.559365623660524,0.450745864278201,0.49173322319984436
