,training set Accuracy,development set Accuracy,test set Accuracy,test set True positive ratio,test set True negative ratio,test AUC score
0,51.197183098591545,47.705442902881536,50.21645021645021,15.584415584415584,34.63203463203463,0.6399122549307638
1,72.42957746478874,58.484525080042694,61.038961038961034,31.38528138528138,29.653679653679653,0.6815519909121178
2,83.09859154929578,62.4332977588047,63.20346320346321,39.82683982683983,23.376623376623375,0.6759699943200737
3,89.1549295774648,63.92742796157951,62.55411255411255,42.64069264069264,19.913419913419915,0.6707405448812112
4,92.11267605633803,65.31483457844183,66.45021645021644,54.97835497835498,11.471861471861471,0.6769688779207552
5,94.82394366197184,65.31483457844183,65.80086580086581,48.917748917748916,16.883116883116884,0.6812190297118906
6,95.4225352112676,63.71398078975453,68.83116883116884,50.649350649350644,18.181818181818183,0.6941653446148421
7,97.74647887323944,64.46104589114195,68.3982683982684,53.03030303030303,15.367965367965366,0.7070529016589303
8,97.14788732394366,66.3820704375667,65.36796536796537,53.896103896103895,11.471861471861471,0.6853124938793896
9,97.88732394366197,66.27534685165422,64.93506493506493,53.03030303030303,11.904761904761903,0.6761070959907554
10,98.06338028169014,65.63500533617929,64.71861471861472,56.493506493506494,8.225108225108226,0.656795346377578
11,99.04929577464789,64.99466382070437,67.09956709956711,54.32900432900433,12.770562770562771,0.6748144230957558
12,98.20422535211267,64.99466382070437,66.23376623376623,50.649350649350644,15.584415584415584,0.6803964196878
13,98.59154929577466,65.95517609391676,62.98701298701299,51.515151515151516,11.471861471861471,0.6550521965646239
14,99.26056338028168,64.78121664887941,64.93506493506493,50.43290043290043,14.502164502164502,0.6772039093562097
15,99.36619718309859,65.5282817502668,65.80086580086581,50.649350649350644,15.151515151515152,0.6791037467928002
16,98.69718309859155,62.113127001067234,62.33766233766234,43.290043290043286,19.047619047619047,0.6767730183912098
17,99.22535211267606,64.56776947705443,65.15151515151516,46.75324675324675,18.398268398268396,0.6787707855925731
18,99.29577464788733,60.40554962646745,63.20346320346321,40.909090909090914,22.294372294372295,0.6646688994653035
19,99.29577464788733,62.4332977588047,64.5021645021645,45.887445887445885,18.614718614718615,0.6740113990246195
20,99.04929577464789,63.28708644610459,65.15151515151516,47.18614718614719,17.965367965367964,0.6818066083005269
21,99.15492957746478,65.5282817502668,66.23376623376623,49.78354978354979,16.450216450216452,0.677360596979846
22,99.36619718309859,63.82070437566703,67.74891774891775,51.94805194805194,15.800865800865802,0.6692128405507569
23,97.53521126760563,64.03415154749199,64.5021645021645,50.86580086580087,13.636363636363635,0.642096088685195
24,99.15492957746478,63.82070437566703,64.93506493506493,46.103896103896105,18.83116883116883,0.6768905341089371
25,98.45070422535211,61.686232657417285,64.28571428571429,44.15584415584416,20.12987012987013,0.6789764380985956
26,98.66197183098592,63.073639274279614,64.5021645021645,48.05194805194805,16.450216450216452,0.6582349139197368
27,98.87323943661971,62.00640341515475,61.038961038961034,39.82683982683983,21.21212121212121,0.6585580821434867
28,98.94366197183099,62.96691568836713,62.121212121212125,43.073593073593074,19.047619047619047,0.6427815970386039
29,99.22535211267606,62.96691568836713,62.55411255411255,43.073593073593074,19.480519480519483,0.6609671543568952
30,99.36619718309859,61.792956243329776,61.471861471861466,41.34199134199134,20.12987012987013,0.659615723603032
31,99.43661971830986,59.23159018143009,59.74025974025974,38.311688311688314,21.428571428571427,0.6576081634251915
32,99.43661971830986,62.00640341515475,61.25541125541125,38.961038961038966,22.294372294372295,0.6688407074446205
33,99.43661971830986,63.073639274279614,62.77056277056276,39.82683982683983,22.943722943722943,0.6749319388134829
34,98.94366197183099,62.4332977588047,64.71861471861472,46.103896103896105,18.614718614718615,0.659654895508941
35,99.11971830985915,60.298826040554964,65.80086580086581,45.45454545454545,20.346320346320347,0.6696829034216659
36,98.97887323943661,59.87193169690501,64.28571428571429,42.857142857142854,21.428571428571427,0.6449262588871262
37,98.87323943661971,60.19210245464247,61.038961038961034,40.909090909090914,20.12987012987013,0.6462189317821259
38,98.23943661971832,63.28708644610459,62.121212121212125,42.64069264069264,19.480519480519483,0.6687329847033707
39,97.28873239436619,62.86019210245464,64.28571428571429,47.4025974025974,16.883116883116884,0.6770080498266643
40,99.01408450704226,63.180362860192105,64.28571428571429,46.96969696969697,17.316017316017316,0.665481716512917
41,98.94366197183099,64.35432230522946,61.038961038961034,47.83549783549784,13.203463203463203,0.6339385392796286
42,99.15492957746478,63.180362860192105,61.904761904761905,45.887445887445885,16.017316017316016,0.6482166989834891
43,99.19014084507042,63.28708644610459,64.06926406926407,47.18614718614719,16.883116883116884,0.6661672248663258
44,99.19014084507042,61.36606189967983,64.06926406926407,42.2077922077922,21.861471861471863,0.6725718314824607
45,99.26056338028168,61.47278548559232,64.5021645021645,43.722943722943725,20.77922077922078,0.6647178643476899
46,99.26056338028168,62.113127001067234,63.85281385281385,45.02164502164502,18.83116883116883,0.6556887400356464
47,99.33098591549296,61.89967982924226,62.98701298701299,44.15584415584416,18.83116883116883,0.6569912059071233
48,99.36619718309859,60.8324439701174,62.55411255411255,41.77489177489178,20.77922077922078,0.6610944630510998
49,99.01408450704226,60.939167556029886,57.35930735930735,41.77489177489178,15.584415584415584,0.6119826860175882
50,98.13380281690141,62.326574172892215,61.904761904761905,47.61904761904761,14.285714285714285,0.6301192784534931
51,97.04225352112677,63.82070437566703,62.33766233766234,47.4025974025974,14.935064935064934,0.6514581741974657
52,95.52816901408451,59.12486659551761,63.85281385281385,42.2077922077922,21.645021645021643,0.6558845995651917
53,98.45070422535211,63.28708644610459,64.93506493506493,49.78354978354979,15.151515151515152,0.6373269091407642
54,98.48591549295774,59.76520811099253,63.41991341991342,43.722943722943725,19.696969696969695,0.6515658969387156
55,99.04929577464789,61.89967982924226,66.23376623376623,45.02164502164502,21.21212121212121,0.6540728989168967
56,98.97887323943661,62.4332977588047,63.85281385281385,43.073593073593074,20.77922077922078,0.6487161407838298
57,99.40140845070422,62.113127001067234,62.98701298701299,46.53679653679654,16.450216450216452,0.649225375560648
58,94.15492957746478,61.5795090715048,64.06926406926407,45.45454545454545,18.614718614718615,0.6544058601171241
59,97.95774647887325,61.686232657417285,64.5021645021645,44.58874458874459,19.913419913419915,0.6783888595099594
60,98.83802816901408,63.82070437566703,63.63636363636363,49.134199134199136,14.502164502164502,0.6547584072703057
61,98.94366197183099,65.95517609391676,63.41991341991342,48.701298701298704,14.71861471861472,0.6575983704487142
62,99.26056338028168,64.88794023479188,64.06926406926407,46.96969696969697,17.0995670995671,0.6619660379575769
63,99.08450704225352,63.82070437566703,63.85281385281385,48.917748917748916,14.935064935064934,0.6435062772979219
64,98.62676056338027,61.686232657417285,62.77056277056276,43.722943722943725,19.047619047619047,0.6495485437843977
65,99.19014084507042,64.46104589114195,64.28571428571429,46.75324675324675,17.532467532467532,0.6590477309673503
66,99.43661971830986,64.03415154749199,62.98701298701299,45.02164502164502,17.965367965367964,0.6717002565759838
67,99.47183098591549,61.792956243329776,62.33766233766234,42.2077922077922,20.12987012987013,0.6751767632254148
68,99.50704225352112,61.792956243329776,63.85281385281385,43.290043290043286,20.562770562770563,0.6749906966723466
69,98.52112676056338,63.28708644610459,62.121212121212125,47.18614718614719,14.935064935064934,0.6270344908631529
70,99.01408450704226,64.35432230522946,64.28571428571429,48.917748917748916,15.367965367965366,0.6460818301114442
71,99.26056338028168,64.78121664887941,66.23376623376623,48.484848484848484,17.74891774891775,0.6641204927825763
72,99.40140845070422,64.03415154749199,64.71861471861472,49.56709956709957,15.151515151515152,0.6761266819437101
73,99.26056338028168,64.14087513340448,66.45021645021644,49.78354978354979,16.666666666666664,0.6785161682041639
