,Train SPEAR CORR score,Train SPEAR Pval score,Test SPEAR CORR score,Test SPEAR Pval score,Whole SPEAR CORR score,Whole SPEAR Pval score,Test ERROR score,Train ERROR score,Whole ERROR score,training loss,hek293 spearman corr,hct116 spearman corr,hela spearman corr,hl60 spearman corr,hek293 P value,hct116 P value,hela P value,hl60 P value
10,0.22356547579287486,2.0679653426954723e-115,0.19990085313439526,1.5298904825968563e-35,0.21391780804366553,2.3948272057503273e-195,0.026615997776389122,0.024523159489035606,0.024984022602438927,0.028606992214918137,-0.012906753502678961,0.2253633035657872,0.3080431139432473,0.12244184263340024,0.696769631949061,3.167163738055483e-11,5.697115167160222e-37,0.012446375669181631
11,0.2109029994315386,1.2370579055577351e-102,0.20135193535179247,4.801252854435589e-36,0.20212203693092956,3.5120515168093767e-174,0.0283521618694067,0.026683229953050613,0.027112280949950218,0.02716750092804432,-0.02842727509668201,0.2405213488087387,0.2969466543072016,0.29416209386522296,0.3906588956714747,1.263802653980609e-12,2.340486549442652e-34,9.501189936961224e-10
12,0.20973503305998503,1.6981110126495063e-101,0.2088063903557627,1.0816830920694471e-38,0.2052833993105179,1.0017720716863322e-179,0.027926890179514885,0.026216618716716766,0.026592575013637543,0.02776286192238331,-0.01944133895238803,0.25761570968965675,0.3030831176699655,0.2912535587841127,0.5571969099713177,2.5408621940822048e-14,8.669927877769109e-36,1.4102392421601663e-09
13,0.2133852742595066,4.485832114142046e-105,0.207309600088749,3.7493750380431867e-38,0.20627863754416312,1.721347671385932e-181,0.02633565291762352,0.02443814091384411,0.024879002943634987,0.028123199939727783,-0.03164722716649247,0.24635880018112385,0.30525329052554556,0.29404207866329735,0.3392224384500988,3.4405547080053783e-13,2.6516019089004433e-36,9.658142509003029e-10
14,0.21547573695065922,3.735452017434423e-107,0.21837602619047322,3.0414090241648285e-42,0.2111856664700388,2.5013910386384424e-190,0.027081988751888275,0.02539907582104206,0.02579098753631115,0.0273708738386631,-0.02884475632637137,0.2686137963537091,0.31389879459696574,0.3036289596682247,0.3837350292707036,1.7582259076019168e-15,2.1386786007170052e-38,2.5468429188726646e-10
15,0.22193715399747818,1.0100844751780182e-113,0.22427519277640318,1.6131844446358554e-44,0.2184770668614139,7.025114878113096e-204,0.026224251836538315,0.024363914504647255,0.0247623510658741,0.02589988335967064,-0.029037443107249747,0.27737105081587815,0.31959971699423584,0.29719014408491745,0.38056480293268014,1.9161948350578372e-16,8.149713096062803e-40,6.268301437414308e-10
16,0.24197443654947967,1.8580733469605968e-135,0.21641160605838278,1.683087233066153e-41,0.23242640178988372,3.213631774559349e-231,0.02607506513595581,0.023920247331261635,0.02438720501959324,0.026597168296575546,-0.0007408233024053984,0.26043090131840596,0.3223736472975856,0.10637147372000454,0.9821558067993875,1.2978608474656381e-14,1.6197980112063486e-40,0.030068232740667153
17,0.23948090834829006,1.224217758403717e-132,0.22791979566350354,5.870749160815215e-46,0.23096521326117256,2.875327831574333e-228,0.026266828179359436,0.024404535070061684,0.02486618049442768,0.026569172739982605,-0.05090423253421604,0.2731649852668503,0.3184740288502969,0.30901764223468303,0.12408533249015219,5.612413562932271e-16,1.562385741410747e-39,1.1781225726563412e-10
18,0.24967814855425516,2.2541940484991627e-144,0.2239591740554176,2.1441670104242145e-44,0.23857000305327175,7.403103929348203e-244,0.026093564927577972,0.024054022505879402,0.024542929604649544,0.027899591252207756,-0.021397390330553854,0.2661239806095494,0.32646792089882826,0.15813853088057825,0.5182250371216087,3.2539625414328618e-15,1.4462512825061007e-41,0.001211807863537351
19,0.22697977182159476,5.37290312963085e-119,0.22273740799803018,6.415318133451861e-44,0.2204699486998174,1.134852466991365e-207,0.026319270953536034,0.024621928110718727,0.025049440562725067,0.026376355439424515,-0.029366057801630974,0.27461637089568447,0.31594079276449827,0.3195899813976437,0.3751953769924524,3.8816497380498156e-16,6.690057584729748e-39,2.4788804714307627e-11
20,0.23872798845720375,8.561964334312881e-132,0.24164309430454592,1.3188369469453609e-51,0.23437683001775025,3.425527428666669e-235,0.026633406057953835,0.024717483669519424,0.0251326821744442,0.025151414796710014,-0.024713650372640186,0.3052517762560193,0.33105493004670217,0.3070172221814763,0.45551925357217027,9.556843874847492e-20,9.234622956306433e-43,1.571374653439739e-10
21,0.23170829187428724,4.629400227213772e-124,0.2184286742629624,2.9044263842564486e-42,0.22413409212814916,9.648987366409589e-215,0.02752639912068844,0.02536270022392273,0.025821177288889885,0.026396263390779495,0.026963780532990447,0.23871017925550694,0.3224256078562872,0.11080970256232456,0.41552284305126075,1.879330266589151e-12,1.57125473374447e-40,0.023805893801783398
22,0.24410736343996625,6.790801380545988e-138,0.2455299700137071,2.8415846053148813e-53,0.2391342378784275,4.901091859560287e-245,0.02647881954908371,0.024983054026961327,0.02538749761879444,0.027198849245905876,-0.03137837264923995,0.3197368722640191,0.3304522751339313,0.307621632073396,0.34334347262182163,1.3105039814572254e-21,1.3291419317659164e-42,1.440737126426373e-10
23,0.25592268673746654,7.830311360642428e-152,0.2532371734595217,1.149502253278631e-56,0.24967351262915372,1.2291565543247594e-267,0.025635339319705963,0.023960549384355545,0.024388523772358894,0.025725632905960083,-0.00044835542269134357,0.3271744204787522,0.33701217396260347,0.2952193944566312,0.9891999039814146,1.3196996271210427e-22,2.414674941875195e-44,8.221448698643566e-10
24,0.2599956037445898,8.234688786756934e-157,0.2625953184376621,6.040082331040428e-61,0.25488056050997676,3.2851155854743263e-279,0.025152716785669327,0.02342168614268303,0.023854289203882217,0.025491364300251007,-0.008534146771086637,0.3457775989954703,0.34228192645995914,0.29436395276735056,0.79666960189031,3.1855849826345443e-25,8.986238200905168e-46,9.242777005193463e-10
25,0.24206108481011007,1.4808928888665198e-135,0.23818275241931186,3.7930973532564134e-50,0.23562252167327902,9.514275985850161e-238,0.02556718699634075,0.0237630195915699,0.024223461747169495,0.02632773295044899,-0.00863273357103549,0.2970073068675225,0.3355328152572858,0.28754692261019726,0.7943730410612637,9.88679917725855e-19,6.013479033966309e-44,2.3177758997787256e-09
26,0.25061522906318323,1.76577554240282e-145,0.2543026321172566,3.8207454364402213e-57,0.24669872961285244,3.80210525145047e-261,0.026881612837314606,0.025156280025839806,0.025543885305523872,0.025711514055728912,-0.006840537760583159,0.3345272129442987,0.33898044069499383,0.2983481240957188,0.8363804432885448,1.2803932537215317e-23,7.1164108695163e-45,5.339675625040255e-10
27,0.2595681721072159,2.7687709810839297e-156,0.261449498449442,2.063046308858336e-60,0.25343034672870063,5.8478850073036335e-276,0.025774577632546425,0.024126708507537842,0.02455746755003929,0.025976859033107758,-0.002494145465766859,0.34267088852101596,0.3443833834035966,0.29172378501276824,0.9399752148024565,8.96939967345273e-25,2.3760384560060832e-46,1.3234120170865412e-09
28,0.26645155477714466,6.926014652808033e-165,0.26526923911083977,3.3555823814946383e-62,0.25864927476266764,9.347924671966861e-288,0.02510911412537098,0.023309916257858276,0.02379327453672886,0.025175955146551132,0.0034760765842001364,0.3513089988727948,0.3441271489879497,0.2934363352691341,0.9164180581164684,4.8991204789570213e-26,2.795983047208931e-46,1.048955795857883e-09
29,0.2646064848495325,1.4842159862783085e-162,0.2561598276380081,5.532064889257385e-58,0.25502679849570925,1.540311347073717e-279,0.025271426886320114,0.0233700443059206,0.02388959564268589,0.025523006916046143,-0.022457218075070177,0.3375888790932623,0.33619091149144315,0.30439288976603707,0.4977128897172809,4.756699653675577e-24,4.0097128265273835e-44,2.285350344924928e-10
30,0.27966090366227253,4.020565476366825e-182,0.25401740737050504,5.133677780416724e-57,0.2663501221929216,1.152779400099006e-305,0.025417901575565338,0.02334599755704403,0.02387440763413906,0.025750044733285904,-0.013506085183026656,0.32774215966761183,0.335138668366078,0.17830775231529328,0.6834339980138985,1.104657651026947e-22,7.661925797143102e-44,0.0002570129530571852
31,0.26926190032367087,1.7952755493934564e-168,0.2637626630123005,1.7171893992179036e-61,0.2598409005104463,1.7331045888429476e-290,0.026788894087076187,0.024677857756614685,0.025181341916322708,0.02566271275281906,0.011575988813187804,0.3165900863116873,0.3323379051948283,0.30609810576006297,0.726711651895302,3.395641649906275e-21,4.241770206543794e-43,1.7924079104750053e-10
32,0.27935843194316323,1.0228501557382912e-181,0.2696167931033161,2.8424570905515705e-64,0.2683742731836195,0.0,0.025252344086766243,0.02336990088224411,0.023880206048488617,0.025335175916552544,-0.00857090661885969,0.3552832898191013,0.34475901197651243,0.30392633066855135,0.7958130815106701,1.2469739097847974e-26,1.871191947983333e-46,2.4417644052287683e-10
33,0.28191467295317924,3.685563316415183e-185,0.2709142127480135,6.727227509948049e-65,0.2707751645203975,0.0,0.025713559240102768,0.023854052647948265,0.02439255453646183,0.025431020185351372,-0.005498386841464378,0.3513274869216364,0.34294271719552455,0.2943809549209567,0.8681542864101212,4.868254254253538e-26,5.920997010339032e-46,9.221325963254195e-10
34,0.2775697536517962,2.497136381407203e-179,0.26372571533171435,1.7871013070902e-61,0.2660324389022089,6.49351916864717e-305,0.026509026065468788,0.024707846343517303,0.025268878787755966,0.025951359421014786,-0.01252405970541076,0.34117232343811277,0.34682083710395145,0.29894053246744584,0.7053344135021544,1.4716783532442535e-24,5.013902970832518e-47,4.917794459999329e-10
35,0.2796460997612992,4.2086876949815234e-182,0.26858427563631215,8.89813025292404e-64,0.2679000571530566,2.42220321336545e-309,0.03116607666015625,0.029354436323046684,0.02986355498433113,0.026708809658885002,0.0014191124302537286,0.3517941847037844,0.3461873144841863,0.306315966689114,0.9658254660497749,4.149765015958838e-26,7.522646927562788e-47,1.7374276306033376e-10
36,0.283696762967974,1.3940325057588243e-187,0.2718201234757621,2.447855275858777e-65,0.271604816396356,0.0,0.02800356037914753,0.02608906663954258,0.026594344526529312,0.026454146951436996,-0.0141153257793182,0.36295570217744794,0.34672892964394525,0.2977560490995526,0.6699782296188918,8.404106421368466e-28,5.3181720029926805e-47,5.79639551802199e-10
37,0.2849777452140166,2.4665623939977276e-189,0.26985394957845,2.1855006244705785e-64,0.2722634345820043,0.0,0.028756627812981606,0.026903213933110237,0.027417084202170372,0.025665784254670143,0.002330470622862381,0.3573149679740307,0.3507679605374687,0.29230952587327724,0.9439075453602985,6.148742078399309e-27,3.9193413450821035e-48,1.2224948325174907e-09
38,0.3054426015321377,1.34012143166828e-218,0.2799278855427531,2.419951468224646e-69,0.28807108485546506,0.0,0.02480451390147209,0.02259346842765808,0.023230545222759247,0.027012577280402184,-0.004354352485418332,0.3516735253408547,0.3487246650054532,0.3013800081343637,0.8954089413066837,4.32478218470931e-26,1.47310169343024e-47,3.497190461949288e-10
39,0.2906850648729021,2.9674115959079554e-197,0.27815951150232027,1.8576532259943072e-68,0.277768956215289,0.0,0.026787979528307915,0.024885494261980057,0.02554413489997387,0.02463827282190323,-0.006111532929971405,0.36744774704503985,0.354673385427612,0.2999149892319694,0.8536091597687059,1.6739124559387676e-28,3.0356618831990708e-49,4.2933553764087233e-10
40,0.28930591586812343,2.5299481565178442e-195,0.27311017793991843,5.762922150066871e-66,0.27561321891776497,0.0,0.02669638954102993,0.024906231090426445,0.02549077197909355,0.025516390800476074,0.002154639422826071,0.3636399370920278,0.352193164020319,0.29137707442942773,0.9481334539689152,6.583673815601875e-28,1.5474170888019016e-48,1.3869107631214653e-09
41,0.29912096136592126,2.661791025953616e-209,0.28304903936922676,6.3910261723399854e-71,0.2849349533180335,0.0,0.024874666705727577,0.022751474753022194,0.023387979716062546,0.025537889450788498,-0.017804779213973554,0.3704255036248063,0.3552537412149602,0.30818720371247027,0.590861668267437,5.66298402305114e-29,2.0692909323906555e-49,1.328109393648056e-10
42,0.3121300612582505,1.0856524178064283e-228,0.27056933009518225,9.875071106586247e-65,0.29156063549779365,0.0,0.025156119838356972,0.02273908257484436,0.023440638557076454,0.025698814541101456,-0.018009732260065216,0.3596379583493187,0.35560745968237384,0.17457061227755516,0.5865949248965727,2.722372459234951e-27,1.637619498670965e-49,0.000347096760012384
43,0.29538172399391394,6.541486862894086e-204,0.28097404685171684,7.195795560901536e-70,0.2813250963033224,0.0,0.02644476667046547,0.02436990663409233,0.024952424690127373,0.025378044694662094,-0.023289257348606318,0.37492543961276603,0.36196203684730655,0.303788313186337,0.48191693883761544,1.0773228150530926e-29,2.326240347860409e-51,2.489998528420854e-10
44,0.2860869231775259,7.369219223782072e-191,0.2675798711313091,2.687291517464005e-63,0.27099040078917835,0.0,0.02950531616806984,0.027634117752313614,0.02833622321486473,0.024416176602244377,-0.0028953527128610496,0.3513327509483157,0.3568567780113652,0.29113837752782024,0.9303424795120215,4.859501087972236e-26,7.149888396018888e-50,1.4323366806240488e-09
45,0.2969250793902442,3.986197314730957e-206,0.27796431587198434,2.3241832075033646e-68,0.2808481895008171,0.0,0.02784528210759163,0.025964297354221344,0.02664356864988804,0.025472477078437805,0.009533451995819278,0.3649091283619475,0.3622287332890281,0.293441835965889,0.7734756722607538,4.179496078088271e-28,1.941741512824118e-51,1.0481704025297704e-09
46,0.3108967391164564,8.254343184662887e-227,0.26060922913388107,5.058588032252856e-60,0.2863513878666496,0.0,0.026003537699580193,0.02327723242342472,0.024028539657592773,0.025697100907564163,0.015257725665860873,0.3254205943787663,0.35365213842185983,0.10710073275948287,0.6450327017750058,2.280726827688361e-22,5.946727201171138e-49,0.0289513960975322
47,0.30581820501191925,3.6926901891209017e-219,0.24973775689429709,4.127840306849732e-55,0.2814003039148923,0.0,0.03299851715564728,0.02934512309730053,0.030331799760460854,0.026212435215711594,-0.019943325398612537,0.32109815940256975,0.3618680504676475,0.13169618151632542,0.5470609607510908,8.650463154788971e-22,2.4790652534605192e-51,0.007151033524221569
48,0.3269001282081605,6.312848665740657e-252,0.2718348155010427,2.4079713665770765e-65,0.30111877170982476,0.0,0.025828849524259567,0.02288811467587948,0.02382904291152954,0.024774471297860146,-0.008761338066479383,0.34818871016129876,0.36315261879535876,0.14243937565424955,0.7913798991672858,1.4150454990915841e-25,1.0370566920398902e-51,0.0035990380876414845
49,0.3058886322159492,2.899249495214438e-219,0.28082071063829667,8.598537366952442e-70,0.28662277953678317,0.0,0.02582305297255516,0.023439617827534676,0.02428920567035675,0.026320254430174828,0.015513362982610123,0.3474916939931557,0.3621115929679944,0.2891817963608723,0.6395035249922372,1.7904628866260542e-25,2.1021503282401806e-51,1.863305893876899e-09
50,0.31144219905991294,1.2186879001217742e-227,0.2799199835690173,2.4421733652076385e-69,0.2905467494290566,0.0,0.026114584878087044,0.02378981187939644,0.024615691974759102,0.024436868727207184,0.003151414363039062,0.3639326071360907,0.36368792910440356,0.2985228128896327,0.92419983159028,5.929801212973028e-28,7.203872838678038e-52,5.21174346365017e-10
51,0.31659171939563696,1.4299870098870638e-235,0.25759316941499216,1.231500294345975e-58,0.2898905904871868,0.0,0.027117008343338966,0.023762831464409828,0.024665186181664467,0.025136182084679604,-0.009763424998154935,0.3177442167816315,0.3685236218272122,0.143306824835597,0.7681656271660857,2.3979593326006297e-21,2.596636626298569e-53,0.003397966263646066
52,0.30894233881060423,7.567521209506167e-224,0.2796629559112683,3.2872465853409145e-69,0.2892858306810066,0.0,0.026493050158023834,0.024243183434009552,0.025046002119779587,0.025558577850461006,0.02380397379769366,0.3604917146015742,0.3743648201744713,0.28563067988611895,0.4722832246231493,2.0144939249180543e-27,4.344095866996842e-55,2.9881361874649398e-09
53,0.3368547769630509,2.447804963611523e-268,0.29434689596233266,8.334186422732033e-77,0.31269684043536466,0.0,0.024996165186166763,0.022219302132725716,0.02308335155248642,0.025441471487283707,-0.005858174440895131,0.36821717063810344,0.375845159534875,0.30906514825211195,0.8596136323823023,1.266438168268925e-28,1.519978633993928e-55,1.1700605906108612e-10
54,0.345182450083759,1.527737775250214e-282,0.2907015592545826,7.066876857430078e-75,0.3181390646237629,0.0,0.024749960750341415,0.02177697792649269,0.022713135927915573,0.02498471364378929,-0.007382867314645814,0.3668106522273201,0.36985705332450464,0.2195164720864643,0.8236136229315173,2.107644828952255e-28,1.0282318593544027e-53,6.212064631943651e-06
55,0.3346594319853955,1.150483323628369e-264,0.2975390244178906,1.617569583270078e-78,0.3110412114798369,0.0,0.025154463946819305,0.022659430280327797,0.023505493998527527,0.025001179426908493,-0.0010567159660387411,0.38391102492188495,0.38020620587186743,0.32062227882198413,0.9745490994772115,3.621692367545603e-31,6.674748243572322e-57,2.1218685608386157e-11
56,0.3341970607107994,6.767822914830351e-264,0.2911788419641526,3.96607451725677e-75,0.3086039342868944,0.0,0.025357624515891075,0.022656043991446495,0.023555846884846687,0.02418440580368042,0.018289572298306776,0.36865190052739,0.37518438968794704,0.3004400557403938,0.58079230732625,1.0814059571502807e-28,2.4305262790122382e-55,3.9895935360316166e-10
57,0.3435417166396213,1.0408010733579665e-279,0.27697079996656004,7.2495887405393484e-68,0.31333297595380627,0.0,0.025012202560901642,0.021904435008764267,0.02286040596663952,0.025800853967666626,-0.019131528401233597,0.3561610736473394,0.3763884678891056,0.15889112620931986,0.5634977411795015,9.193082340859449e-27,1.0324269388057706e-55,0.001147230222784892
58,0.35200827256044187,1.629730502912549e-294,0.2895056673534055,2.9900380036010657e-74,0.32259382694743355,0.0,0.024633310735225677,0.021753018721938133,0.022629264742136,0.024520739912986755,-0.016332515092754255,0.36905853920888376,0.3811238355739976,0.18790180089478004,0.621921551843309,9.326761882397201e-29,3.436909229821383e-57,0.00011557729260879201
59,0.34009375936013164,8.239978385854257e-274,0.26584299871148553,1.796887128089844e-62,0.30711757234204634,0.0,0.027830027043819427,0.024403493851423264,0.02541474997997284,0.02486201375722885,-0.015259328703258416,0.33521846328135013,0.37549864066558547,0.14508771111007396,0.6449979681554153,1.0248817715898116e-23,1.944489644033534e-55,0.003016757679712049
60,0.33513817766784987,1.8308632181010854e-265,0.2915328428946821,2.5821378625986986e-75,0.309876075147737,0.0,0.024792857468128204,0.022269997745752335,0.02310733124613762,0.02514120750129223,-0.011292188329611144,0.38277273572848947,0.37648726902642243,0.31742904101186153,0.7331532596813997,5.59914045988428e-31,9.622277704363864e-56,3.4260886710528075e-11
61,0.3612563356052944,0.0,0.28147919845517566,3.9987342107032325e-70,0.32593579841018944,0.0,0.026617731899023056,0.023341642692685127,0.024441173300147057,0.02453058958053589,-0.03087252005399784,0.37130317922072015,0.37448304400930293,0.16706832865496296,0.35118339341143956,4.105538347029097e-29,3.995436730926504e-55,0.0006230839122818391
62,0.3464207941905371,1.082065167758886e-284,0.29924130273511157,1.9360909872321862e-79,0.31885443044826106,0.0,0.02662944421172142,0.023963069543242455,0.024792594835162163,0.02455022744834423,-0.011502421969482944,0.38500582439953795,0.3812100081851585,0.31932744814343156,0.7283796175677575,2.3780737944437106e-31,3.2288661299512617e-57,2.578638224105783e-11
63,0.35403834240036575,3.923194239927445e-298,0.30237113157663487,3.7624647662503777e-81,0.32472393851668696,0.0,0.024896342307329178,0.022020509466528893,0.02305672876536846,0.02430398389697075,0.014011521249800877,0.388276713470571,0.38232455837646095,0.31977667171175017,0.6722635580923237,6.703191077575313e-32,1.4373786290007404e-57,2.4102421000662712e-11
64,0.3478939948319981,2.910632329521269e-287,0.2976192030102018,1.464129125536646e-78,0.3176776163985481,0.0,0.0282145906239748,0.02550700679421425,0.02661851979792118,0.024745207279920578,0.026610562243679036,0.376608088200607,0.3836771474817533,0.3001041798627826,0.42166072817254474,5.75343967475998e-30,5.360256839337084e-58,4.1813985348690234e-10
65,0.3573143004095146,4.988315697194983e-304,0.3028869117415752,1.9561018855864814e-81,0.32534099148465273,0.0,0.027653135359287262,0.025016071274876595,0.026067379862070084,0.02560252510011196,0.0070534431294508645,0.39162857999874423,0.38646745054184756,0.321738420199892,0.8313631718440435,1.8040395852827058e-32,6.903228719719393e-59,1.792276730309851e-11
66,0.36307324626129583,0.0,0.30288311391212264,1.9655556916586144e-81,0.32930646908029426,0.0,0.024634990841150284,0.02174009382724762,0.022730890661478043,0.023739174008369446,0.009967592241600744,0.3896448487634558,0.3853985923820744,0.2999516605436689,0.7634605095782792,3.930108160120805e-32,1.5172243603909458e-58,4.271429136446542e-10
67,0.35798665913834177,3.0147760833689263e-305,0.2950773989642934,3.3963452875198955e-77,0.3232810319847949,0.0,0.025051940232515335,0.02201704867184162,0.023113282397389412,0.024916136637330055,0.01799794522037741,0.37237895932721254,0.3812439002475466,0.29470432921503387,0.5868399224732516,2.764268025118103e-29,3.150519457039355e-57,8.822425755916789e-10
68,0.37755715518703137,0.0,0.28651052103295915,1.0747808239101752e-72,0.33559107057752763,0.0,0.02546282671391964,0.021907903254032135,0.023030584678053856,0.024322131648659706,0.002931641079046591,0.3607692437344037,0.38634698554016855,0.15855541701948914,0.9294716994772392,1.8262803672385067e-27,7.545021105943479e-59,0.0011756343913593495
69,0.36978676734772875,0.0,0.30657974622931505,1.73979570763889e-83,0.33447644637853075,0.0,0.024632256478071213,0.021829575300216675,0.02281096763908863,0.02610011398792267,0.0043912066295088885,0.3964678243232146,0.3902160588691319,0.3201400510731359,0.8945288529479839,2.639858692544262e-33,4.2613395463188006e-60,2.2819174302736847e-11
70,0.39102309462161644,0.0,0.3144364189212681,5.988992788835222e-88,0.35334573022820553,0.0,0.024212192744016647,0.02091803029179573,0.02202596515417099,0.02471148781478405,0.001356263934638319,0.3957561771126939,0.3932687983482649,0.2478782312426241,0.9673380961217612,3.509098048300047e-33,4.294348649385124e-61,3.044628677218012e-07
71,0.3700277650015267,0.0,0.31307802624349224,3.6206562752388027e-87,0.3371595115353686,0.0,0.02671545185148716,0.02344912849366665,0.024643171578645706,0.025007406249642372,0.03272768235904995,0.39390522726065064,0.4033099698086663,0.2925358878791313,0.3229821461702821,7.333320594770467e-33,1.904270473316028e-64,1.1855323323614666e-09
72,0.3940585618742028,0.0,0.3026761456123477,2.5559186738862695e-81,0.3524919623536169,0.0,0.025468232110142708,0.021884368732571602,0.0231160931289196,0.025623509660363197,0.016741666814397562,0.3872308762657266,0.4014874910645078,0.15222078129896455,0.6132188616180498,1.0064624284291524e-31,7.887759700589027e-64,0.0018486492627698002
73,0.41174348682944273,0.0,0.3191476489546131,1.0845293049884704e-90,0.36578062197658107,0.0,0.02411375567317009,0.020434821024537086,0.02172204665839672,0.024107640609145164,0.03561136577403258,0.39281313359110376,0.39799121774398505,0.22420723291616937,0.2821571823846208,1.1303594055470222e-32,1.1757071219216382e-62,3.872478901189004e-06
74,0.37810403484841737,0.0,0.29833368332493926,6.015367519562467e-79,0.3370041612221329,0.0,0.02492111176252365,0.021449068561196327,0.022680049762129784,0.023583954200148582,0.04411032430263787,0.37323265654365473,0.3903389112563745,0.28108693767877263,0.18273337617495908,2.017401919544403e-29,3.887233399304731e-60,5.416242873312497e-09
