,training set Accuracy,development set Accuracy,test set Accuracy,test set True positive ratio,test set True negative ratio,test AUC score
0,69.20687512942638,67.73854560739807,55.1650235747964,51.950278611230175,3.2147449635662237,0.46667099249733995
1,62.39387036653552,59.688944934846575,45.77796828118302,15.430775825117873,30.34719245606515,0.4835090986638495
2,74.18720231932076,68.26397646069778,50.964423489069866,40.89155593656237,10.072867552507502,0.44392509179109124
3,73.92834955477325,67.63345943673814,46.24946420917274,28.461208744106305,17.788255465066438,0.44671828824603504
4,67.27065645061089,62.06389239176124,45.47792541791685,15.387912558936993,30.090012858979854,0.475076005603848
5,76.65148063781321,68.30601092896174,46.42091727389627,26.618088298328335,19.802828975567937,0.45465087510795604
6,78.21495133568025,68.64228667507356,48.178311187312474,30.861551650235747,17.316759537076727,0.4595864961226897
7,78.31849244149927,69.65111391340899,51.65023574796399,41.96313759108444,9.687098156879555,0.47340676620630723
8,79.25036239387036,69.2938209331652,49.72138876982426,35.23360480068581,14.487783969138448,0.47121880658679816
9,78.31849244149927,68.13787305590584,46.54950707243892,25.846549507072442,20.702957565366482,0.45771234895641233
10,80.95879063988404,71.64775115594789,49.89284183454779,38.91984569224175,10.972996142306043,0.46659623910763426
11,80.84489542348312,71.437578814628,51.05015002143163,44.02057436776683,7.029575653664809,0.4713356799067442
12,82.6879271070615,70.7229928541404,49.67852550364338,36.13373339048436,13.544792113159025,0.4778468139877632
13,83.54731828535928,71.45859604875999,49.89284183454779,38.19117016716674,11.701671667381055,0.46718781542515325
14,83.09173741975565,71.01723413198823,49.76425203600514,32.4903557651093,17.273896270895843,0.47762824570111095
15,83.14350797266515,71.89995796553174,51.17873981997428,42.263180454350625,8.915559365623661,0.46108877363459333
16,82.76040588113482,69.96637242538883,47.063866266609516,27.68966995285041,19.37419631375911,0.46478128751899195
17,84.98653965624354,71.75283732660782,47.70681525932276,32.10458636948135,15.602228889841404,0.45728204264206557
18,85.26610064195485,71.10130306851619,48.949849978568366,33.47621088726961,15.473639091298757,0.46908662741544516
19,86.36363636363636,72.50945775535939,48.43549078439777,35.790827261037286,12.64466352336048,0.4546948923323513
20,84.24104369434666,69.86128625472888,49.50707243891985,34.5049292756108,15.002143163309045,0.4660630994500883
21,85.15220542555394,71.45859604875999,47.62108872696099,30.261465923703383,17.359622803257608,0.45700427877777827
22,83.98219092979913,69.8192517864649,48.52121731675953,28.504072010287185,20.017145306472354,0.47022272715543995
23,85.6492027334852,70.76502732240438,46.29232747535362,27.818259751393054,18.474067723960566,0.4448187173380811
24,86.64319734934769,71.52164775115595,48.349764252036,35.19074153450493,13.159022717531077,0.45099706602431877
25,87.88569061917582,72.61454392601934,48.13544792113159,34.03343334762109,14.102014573510502,0.4473777876943019
26,82.44978256367777,68.45313156788566,44.192027432490356,21.08872696099443,23.103300471495928,0.4486076137655522
27,86.86063367156761,71.03825136612022,48.349764252036,33.56193741963138,14.78782683240463,0.45637437711832896
28,87.32656864775315,72.3413198823035,47.83540505786541,33.004714959279895,14.830690098585512,0.4550914268107396
29,87.7925036239387,72.17318200924758,48.39262751821689,33.64766395199314,14.744963566223745,0.4576300063900867
30,87.52329674880927,72.27826817990753,47.57822546078011,30.990141448778395,16.588084012001715,0.4549145989954966
31,88.8279146821288,71.6057166876839,46.72096013716246,32.31890270038577,14.402057436776683,0.44026597028382003
32,88.85897701387451,72.06809583858764,49.121303043291896,35.06215173596228,14.059151307329618,0.4587137408114044
33,88.44481259059846,71.7948717948718,46.80668666952422,30.30432918988427,16.502357479639947,0.45032770064644606
34,89.14889211016774,73.224043715847,48.6069438491213,36.21945992284612,12.387483926275182,0.45216845543559603
35,89.43880720646096,72.82471626733921,47.106729532790396,31.675953707672527,15.430775825117873,0.4432580031662045
36,88.47587492234416,71.85792349726776,48.26403771967424,30.818688384054866,17.445349335619373,0.46064784247297874
37,89.8219092979913,72.4884405212274,48.6069438491213,33.34762108872696,15.259322760394342,0.46403185632777955
38,88.57941602816318,72.11013030685162,47.57822546078011,34.16202314616374,13.416202314616374,0.452934582815372
39,89.35597432180575,72.4884405212274,48.864123446206605,35.876553793399054,12.987569652807544,0.4561277288781831
40,88.69331124456409,71.47961328289198,47.83540505786541,28.632661808829834,19.202743249035574,0.45859686749145834
41,88.17560571546905,72.02606137032367,45.94942134590656,30.218602657522503,15.730818688384055,0.44681087620079746
42,88.58977013874508,72.53047498949138,48.13544792113159,34.11915987998285,14.016288041148735,0.45090220131657033
43,89.8426175191551,72.69861286254728,48.52121731675953,32.14744963566224,16.373767681097302,0.45572739981148486
44,89.70801408159039,72.63556116015133,46.335190741534504,29.747106729532792,16.588084012001715,0.4504426766722371
45,90.20501138952164,73.37116435477091,50.107158165452205,38.83411915987998,11.273039005572224,0.45388360935168703
46,88.05135638848623,71.50063051702395,46.54950707243892,28.332618945563652,18.21688812687527,0.4567378986784208
47,89.29384965831434,74.00168137873055,50.878696956708104,38.87698242606086,12.001714530647236,0.4697552338756559
48,90.36032304825015,73.30811265237494,50.70724389198457,39.434204886412346,11.273039005572224,0.4707786343428456
49,88.33091737419755,71.47961328289198,48.221174453493354,26.7038148306901,21.51735962280326,0.47733644186007684
