,training set Accuracy,development set Accuracy,test set Accuracy,test set True positive ratio,test set True negative ratio,test AUC score
0,67.61234209981363,64.62799495586381,51.60737248178311,38.619802828975565,12.987569652807544,0.476914104181181
1,71.07061503416855,67.52837326607818,52.67895413630519,44.492070295756534,8.186883840548651,0.4687208291023674
2,67.50880099399461,63.745271122320304,47.49249892841835,23.103300471495928,24.38919845692242,0.4779006971417643
3,74.78774073307103,68.3690626313577,48.049721388769825,32.44749249892842,15.602228889841404,0.46172436717650756
4,72.81010561192794,66.12021857923497,45.306472353193314,22.6746678096871,22.631804543506213,0.4515233754229069
5,74.05259888175605,67.3182009247583,46.50664380625803,26.618088298328335,19.888555507929702,0.44572828015597277
6,77.80078691240423,68.83144178226146,51.3930561508787,39.81997428204029,11.573081868838406,0.46338412010327346
7,76.568647753158,67.52837326607818,50.021431633090444,36.99099871410201,13.030432918988428,0.4686684637836902
8,74.08366121350176,65.69987389659521,46.378054007715384,23.617659665666523,22.760394342048865,0.4677270264239951
9,79.81983847587493,70.30264817150062,48.47835405057865,33.47621088726961,15.002143163309045,0.46353476525917797
10,76.66183474839511,67.44430432955023,45.52078868409773,24.86069438491213,20.660094299185598,0.44132048637515126
11,82.00455580865604,71.37452711223203,49.3784826403772,37.24817831118731,12.130304329189883,0.4638519928418886
12,83.47483951128598,72.27826817990753,47.44963566223746,34.16202314616374,13.287612516073724,0.45317060620825006
13,83.53696417477738,71.62673392181588,48.349764252036,33.004714959279895,15.345049292756109,0.45703235873127185
14,80.5342721060261,69.52501050861707,48.6069438491213,27.26103729104158,21.345906558079726,0.4802654845765163
15,83.84758749223442,72.02606137032367,49.50707243891985,34.2477496785255,15.259322760394342,0.47140436195515406
16,82.28411679436736,70.05044136191677,48.006858122588945,26.832404629232748,21.174453493356193,0.4686475935479856
17,85.21433008904535,71.73182009247583,49.935705100728676,36.04800685812259,13.887698242606087,0.4725374260245009
18,84.77945744460551,71.45859604875999,50.964423489069866,41.19159879982855,9.77282468924132,0.4774567303095018
19,84.92441499275212,71.22740647330811,49.207029575653664,32.747535362194604,16.459494213459067,0.472587135131361
20,85.7216815075585,71.96300966792771,48.349764252036,35.40505786540935,12.944706386626661,0.46538880110741265
21,86.14620004141645,72.44640605296343,47.40677239605658,31.290184312044577,16.116588084012,0.4488755117002336
22,86.10478359908885,72.88776796973518,49.46420917273897,35.533647663951996,13.93056150878697,0.471114075949444
23,82.08738869331125,68.70533837746953,45.263609087012426,24.13201885983712,21.131590227175312,0.45522765253106634
24,86.37399047421826,72.57250945775536,48.52121731675953,32.27603943420488,16.24517788255465,0.4536840140065844
25,85.15220542555394,69.94535519125684,47.62108872696099,27.04672096013716,20.57436776682383,0.45843180289997615
26,86.63284323876579,70.42875157629256,48.13544792113159,29.661380197171024,18.474067723960566,0.4609092896075333
27,87.91675295092152,72.32030264817149,48.949849978568366,34.97642520360051,13.973424774967851,0.4613877871934162
28,86.39469869538206,71.56368221941992,46.54950707243892,28.418345477925417,18.1311615945135,0.45167402057881134
29,87.98923172499482,72.86675073560319,47.74967852550364,31.76168024003429,15.987998285469352,0.46270488879579497
30,87.89604472975772,72.29928541403952,48.006858122588945,29.18988426918131,18.816973853407628,0.4645881429740162
31,87.20231932077034,70.74401008827238,46.46378054007715,26.146592370338617,20.317188169738536,0.45725661890038904
32,88.40339614827086,72.46742328709543,48.30690098585512,33.43334762108873,14.873553364766396,0.4570251490134829
33,88.42410436943466,72.23623371164355,49.33561937419631,33.17616802400343,16.159451350192885,0.4659910022721995
34,84.25139780492856,69.77721731820093,45.90655807972567,23.660522931847407,22.246035147878267,0.4502002024792322
35,88.69331124456409,73.05590584279109,49.80711530218603,39.519931418774114,10.287183883411915,0.4488356685229793
36,89.41809898529716,72.90878520386717,48.77839691384484,37.24817831118731,11.530218602657524,0.4580595537867715
37,88.53799958583558,72.4884405212274,47.79254179168453,33.43334762108873,14.3591941705958,0.44964884879779854
38,72.56160695796231,59.962168978562424,42.94899271324475,13.844834976425204,29.10415773681955,0.4595584161691961
39,88.7657900186374,73.18200924758301,47.83540505786541,34.16202314616374,13.673381911701671,0.4497144951755604
40,87.7096707392835,71.12232030264816,46.335190741534504,26.01800257179597,20.317188169738536,0.46033137380793004
41,85.14185131497204,68.43211433375367,44.96356622374625,22.031718816973854,22.931847406772395,0.45302337618182453
42,88.94180989852971,73.45523329129887,52.03600514359194,41.49164166309473,10.544363480497214,0.47086666879163613
43,90.42244771174155,73.07692307692307,50.49292756108016,37.93399057008144,12.558936990998715,0.46538804218975066
44,87.96852350383102,70.84909625893232,46.24946420917274,26.7038148306901,19.54564937848264,0.4541162176150861
45,88.91074756678401,72.80369903320722,49.207029575653664,33.861980282897555,15.345049292756109,0.45717275849873945
46,88.27914682128805,72.1311475409836,46.76382340334334,29.789969995713673,16.97385340762966,0.4469140890028277
47,90.23607372126735,73.5603194619588,47.32104586369481,32.01885983711959,15.302186026575226,0.4492507964840863
48,88.93145578794781,72.50945775535939,47.83540505786541,34.07629661380197,13.759108444063436,0.45123650454667574
49,87.93746117208532,70.84909625893232,46.8495499357051,27.08958422631805,19.759965709387057,0.4622571273752226
