,Train SPEAR CORR score,Train SPEAR Pval score,Test SPEAR CORR score,Test SPEAR Pval score,Whole SPEAR CORR score,Whole SPEAR Pval score,Test ERROR score,Train ERROR score,Whole ERROR score,training loss,hct116 spearman corr,hela spearman corr,hl60 spearman corr,hct116 P value,hela P value,hl60 P value
0,0.09450095021446783,1.3183671405017431e-20,-0.0610682427023217,3.639662709123804e-05,0.056000260655298874,1.1542350143267528e-14,0.45427972078323364,0.2714122235774994,0.3138982057571411,0.0980735719203949,0.12646413797944725,0.11492552124206494,0.14757919336449285,0.00022241689093231113,3.5027046479578426e-06,0.0025485334240806477
1,0.33403857667693876,2.0439903009939156e-250,-0.0727661176115688,8.560075191317589e-07,0.22579559021408774,5.445210413635889e-218,0.06450000405311584,0.05399221181869507,0.05684693157672882,0.02759772166609764,0.37761660683723175,0.35071409666874065,0.363688067155173,3.94349443538218e-30,4.059065697919689e-48,1.8688174971584657e-14
2,0.44524232914784234,0.0,-0.07620973110096453,2.526219499298784e-07,0.300504118464231,0.0,0.031932342797517776,0.03229431062936783,0.033292047679424286,0.024118369445204735,0.44537356428530483,0.43095239223833176,0.33215790666817796,1.483136578956113e-42,2.7104037217588976e-74,3.5833718683638125e-12
3,0.5260988147476715,0.0,-0.07744800781657953,1.6077741411875918e-07,0.345667345736635,0.0,0.03500603884458542,0.027032801881432533,0.030487455427646637,0.02499593421816826,0.5132265631621927,0.4845184996181192,0.42097248984871416,3.6731331885918336e-58,3.516545161716103e-96,2.680231484654319e-19
4,0.6249402123554721,0.0,-0.10998740941522317,9.146697949321421e-14,0.40552936433733733,0.0,0.02852660045027733,0.018582338467240334,0.02325175702571869,0.020066043362021446,0.6088602709723165,0.5568092727781161,0.4715720657950007,3.684706889726619e-87,1.2040832895805406e-132,2.017827242537556e-24
5,0.6614403477184406,0.0,-0.11613418831828108,3.491829033764519e-15,0.4226696147237887,0.0,0.040701303631067276,0.025285011157393456,0.03191528841853142,0.021173859015107155,0.6541068334804908,0.5817481848360109,0.47836375940952525,1.11336673002412e-104,1.939098715300701e-147,3.546709239743494e-25
6,0.6142070703512129,0.0,-0.04027574209833653,0.0064911894410724195,0.396942485672036,0.0,0.04899253696203232,0.025663213804364204,0.03480302169919014,0.017875302582979202,0.47618428633231336,0.6007627024079641,0.29665257599295913,3.2930756630568992e-49,1.3101658016557414e-159,6.751046054756941e-10
7,0.7372500929949001,0.0,-0.08585757169445987,6.220215247013011e-09,0.4756531827588841,0.0,0.03947914019227028,0.019326386973261833,0.028415324166417122,0.017235398292541504,0.6278761295020816,0.6352406058573808,0.4571372373834019,3.598547337182046e-94,6.800212141273197e-184,7.156494829634031e-23
8,0.7996441218130748,0.0,-0.10871149565795632,1.7621962144174789e-13,0.5208318786540549,0.0,0.03410819172859192,0.011630577966570854,0.021668242290616035,0.014177393168210983,0.7150886540561218,0.6984750100308038,0.6006264126789393,1.0683689560543426e-133,1.5773565591778702e-237,3.857370891129797e-42
9,0.82778966504645,0.0,-0.08122705869120532,3.879073861592435e-08,0.5412768926008659,0.0,0.032468777149915695,0.010688024573028088,0.020823495462536812,0.012541168369352818,0.7146780107786309,0.7082440997895291,0.6053190070742295,1.776501172365448e-133,4.2596445340359487e-247,6.075349847546812e-43
10,0.855032497805982,0.0,-0.11470101995664198,7.595847043541702e-15,0.5526897068023585,0.0,0.031730182468891144,0.008176770061254501,0.01878410577774048,0.013913678005337715,0.7716173934008893,0.7262783817233265,0.6754498903194406,2.1150450818752347e-168,7.56555473833063e-266,9.837440389594023e-57
11,0.8140295758993747,0.0,-0.11029232592077526,7.811206530683861e-14,0.5179075859010702,0.0,0.04080214723944664,0.01039954274892807,0.02295653149485588,0.011957739479839802,0.7091284278708331,0.7091253173586304,0.6356291796960949,1.5712116259187253e-130,5.580645366872085e-248,1.8227801544722182e-48
12,0.794566946467667,0.0,-0.07537761601396453,3.409281014725343e-07,0.5122160240622629,0.0,0.04035221040248871,0.012299761176109314,0.024182705208659172,0.010221105068922043,0.6446612411147227,0.7090934664266829,0.5085005767397204,8.917255133054377e-101,6.006842479488237e-248,9.730169785407388e-29
13,0.8521728254810839,0.0,-0.08821398217084891,2.360614262175461e-09,0.5484275197297208,0.0,0.03703880310058594,0.008922059088945389,0.02097870223224163,0.008698279038071632,0.7489733020226403,0.7357664786753602,0.6602356298464472,2.198208165337315e-153,2.4986355476127643e-276,2.0002475676310254e-53
14,0.8900792467718426,0.0,-0.10612161916068519,6.51652233710463e-13,0.5838306692433316,0.0,0.03306179493665695,0.005304678343236446,0.01758374460041523,0.00736483046784997,0.7667483851872513,0.7570243000241436,0.6603898160433654,4.987071478105008e-165,1.5089125857792963e-301,1.855779071426625e-53
15,0.9101809368979106,0.0,-0.09561752014782489,9.534502834480697e-11,0.601428839881972,0.0,0.031051643192768097,0.004090460482984781,0.016157928854227066,0.007239365018904209,0.828507254815154,0.7590250572145133,0.7284957761316433,2.967896738910926e-215,4.685362432569754e-304,5.2351514793162436e-70
16,0.8027041937037357,0.0,-0.046415976900828514,0.0017053423007661569,0.523609065799938,0.0,0.05559035763144493,0.01997501216828823,0.03397775813937187,0.00789697840809822,0.6267944753321733,0.7322391446742199,0.4495256065768331,9.289065090716407e-94,2.221698549373923e-272,4.392761725377232e-22
17,0.9051968570861834,0.0,-0.1175431374677008,1.6112378411466745e-15,0.5997676747792523,0.0,0.03388332203030586,0.006451811175793409,0.018567858263850212,0.0071899560280144215,0.7942493135623117,0.760738158694821,0.7151410845373748,2.976164961058298e-185,3.190004001013652e-306,2.219398074122617e-66
18,0.8762786655386704,0.0,-0.07551203063375063,3.248808260610488e-07,0.5815533245918754,0.0,0.0345316007733345,0.0064932494424283504,0.01885966770350933,0.008287415839731693,0.7303854334601521,0.7542420575180839,0.6010643014781873,3.2583029637056876e-142,4.2254535951949265e-298,3.2504748713958035e-42
19,0.9048504823588515,0.0,-0.1051330093270997,1.064759189945443e-12,0.5958020710484018,0.0,0.03436868265271187,0.005023431032896042,0.017667192965745926,0.007644336670637131,0.8120971977239313,0.7744735015663846,0.699729799107887,4.100076500274511e-200,0.0,1.9091285521642327e-62
20,0.9206150386378462,0.0,-0.08173931981902857,3.183214303805869e-08,0.614218285896389,0.0,0.03252600505948067,0.0037372405640780926,0.01653810776770115,0.0033189926762133837,0.7906937046033967,0.7817946251316391,0.6519525806602169,1.8144025332328596e-182,0.0,1.0524744651485727e-51
21,0.913737485000099,0.0,-0.09001494003324854,1.1066661174617574e-09,0.6083478500130151,0.0,0.03178226575255394,0.005525653716176748,0.01737775281071663,0.007696449290961027,0.8218418458408928,0.7763079397290665,0.7082025389882719,6.455356916927765e-209,0.0,1.4109420446131138e-64
22,0.9102457221113026,0.0,-0.11270167179260682,2.2103864488687905e-14,0.6083331163568105,0.0,0.0362224206328392,0.00812775082886219,0.020307006314396858,0.007582757156342268,0.8185419308283576,0.7722907555519013,0.7112135870543603,7.082172259198536e-206,2.5e-321,2.3633368285263687e-65
23,0.9211563302609538,0.0,-0.1090660912269668,1.4697284568515588e-13,0.6115842207560315,0.0,0.04059804230928421,0.011979841627180576,0.02447441965341568,0.006612180732190609,0.8267088369975789,0.7905839159329792,0.7338882925170521,1.6184068027165584e-213,0.0,1.5569428356881365e-71
24,0.8945731549563205,0.0,-0.08354300435826875,1.571924961555773e-08,0.5970228566790257,0.0,0.03226623684167862,0.005737810395658016,0.017615601420402527,0.006531857885420322,0.7621316370035237,0.7664464159203893,0.6438500543402165,6.612511106096597e-162,1.4102942224e-313,4.512454824792383e-50
25,0.9180800978389244,0.0,-0.09295019947070683,3.118806529239546e-10,0.612288501209066,0.0,0.033282600343227386,0.007075163070112467,0.018908923491835594,0.008287392556667328,0.8059619795489414,0.7723622055218482,0.691770457591295,7.859710729303971e-195,1.996e-321,1.6433683735698037e-60
26,0.856733500469746,0.0,-0.06371324780274921,1.6440844035002546e-05,0.5735746653291568,0.0,0.033276282250881195,0.008246101438999176,0.019587596878409386,0.011267991736531258,0.7035641253669377,0.7461777201850623,0.5865582973843353,1.2068498927197565e-127,2.2993953126445448e-288,8.22343911252578e-40
27,0.945722338345593,0.0,-0.09400643726203245,1.9582614332840462e-10,0.6321911166114528,0.0,0.03357817605137825,0.0077814143151044846,0.019873294979333878,0.006758409086614847,0.8455963418300907,0.7947904454520606,0.7704590914849214,7.740180963471841e-233,0.0,5.721852913752673e-83
28,0.914630156107923,0.0,-0.0885360536347318,2.0637610994272484e-09,0.6053979420228516,0.0,0.028582392260432243,0.004337398335337639,0.015882112085819244,0.0074950759299099445,0.8018800505814915,0.7596813250235612,0.6704115854674927,2.0249365517725706e-191,6.962470535444001e-305,1.28890442123357e-55
