,Train SPEAR CORR score,Train SPEAR Pval score,Test SPEAR CORR score,Test SPEAR Pval score,Whole SPEAR CORR score,Whole SPEAR Pval score,Test ERROR score,Train ERROR score,Whole ERROR score,training loss,hct116 spearman corr,hela spearman corr,hl60 spearman corr,hct116 P value,hela P value,hl60 P value
0,0.14682093934534657,1.1157761112970372e-47,-0.004832810098368745,0.7440642252796801,0.1077828302407876,3.7026943588370063e-50,0.13077722489833832,0.08366506546735764,0.09486937522888184,0.22173187136650085,0.13329017356219153,0.16932696231114625,0.22098765843673535,9.896038612684514e-05,6.803275709480895e-12,5.3621745730918735e-06
1,0.3251087001934479,1.4733952960544792e-236,-0.03678674802409247,0.012921640223065571,0.22759257479601366,1.558784997692989e-221,0.07801207154989243,0.050404664129018784,0.05721607059240341,0.03137145936489105,0.2933904974488977,0.34553476832222185,0.3332947173308619,2.6913428503397e-18,1.1413825443501306e-46,2.994972267082504e-12
