,Train SPEAR CORR score,Train SPEAR Pval score,Test SPEAR CORR score,Test SPEAR Pval score,Whole SPEAR CORR score,Whole SPEAR Pval score,Test ERROR score,Train ERROR score,Whole ERROR score,training loss,hek293 spearman corr,hct116 spearman corr,hela spearman corr,hl60 spearman corr,hek293 P value,hct116 P value,hela P value,hl60 P value
0,0.020767444811514987,0.03621574800029727,0.04859918257285095,0.002733264707971335,0.027251841375424714,0.00017328790823053122,0.23662422597408295,0.23120741546154022,0.23259015381336212,0.19222205877304077,-0.012975990523094361,0.07315204363266113,0.06521316673943153,0.09682059727565491,0.6952241660674123,0.03317725716197826,0.008630352013911227,0.04844351739803462
1,0.27125603994535624,4.819716397925499e-171,0.21479481701712877,6.794744669557489e-41,0.2381579786892104,5.351571388100739e-243,0.07177522033452988,0.06725522130727768,0.06856651604175568,0.029467782005667686,0.019618238844022702,0.23184284812141182,0.28454407361615147,0.29928907661637144,0.5536146044567751,8.215230205092665e-12,1.4364136810950503e-31,4.68491827213506e-10
2,0.34449618638313745,2.3507840239711216e-281,0.23944067842692815,1.1256140455721245e-50,0.29157512755137555,0.0,0.038878072053194046,0.033467888832092285,0.03536637872457504,0.02309982106089592,0.02759034813068866,0.27136603612695603,0.3113501171399689,0.3191174215400618,0.4047655098758338,8.83686053836946e-16,9.006627067210927e-38,2.6612536715026097e-11
3,0.39221999902130184,0.0,0.26482645451775616,5.427973787696785e-62,0.3260801241280499,0.0,0.04327498748898506,0.03636656701564789,0.039153918623924255,0.021522412076592445,0.03184430647007267,0.2884596000243956,0.35470259232792595,0.3376914409158494,0.3362217913452068,1.030236892916807e-17,2.977733908145624e-49,1.4861757296744122e-12
4,0.5395497373266406,0.0,0.28703381079553836,5.766319279622045e-73,0.4203899791488179,0.0,0.03292573615908623,0.023141082376241684,0.027276502922177315,0.020476574078202248,0.13723214973852887,0.3472984992943769,0.3351928632670031,0.27540271767757246,3.142388599818635e-05,1.9109334412243197e-25,7.411062281311786e-44,1.122847040245888e-08
5,0.6364094602677124,0.0,0.31900993969149916,1.306468514844556e-90,0.48465431206784576,0.0,0.02828616462647915,0.016201099380850792,0.021591275930404663,0.018396520987153053,0.27662183065362056,0.35149357434284273,0.3494837063381826,0.15238046819263773,1.6195540813835584e-17,4.5994568000097035e-26,9.018255775752194e-48,0.0018280511704785866
6,0.6971562206804192,0.0,0.3215886228829853,3.9346595460980075e-92,0.5223178698848219,0.0,0.026429560035467148,0.012226676568388939,0.01859467104077339,0.01618329994380474,0.2628683198445594,0.397900613670883,0.34316846988473687,0.17639050946453216,6.542415848570135e-16,1.4852026447300617e-33,5.133278280073959e-46,0.00030007494363723243
7,0.7820253080311613,0.0,0.35681831351247323,1.874468066681916e-114,0.588967688012612,0.0,0.02526121214032173,0.008626865223050117,0.016174685209989548,0.012366339564323425,0.2912754155292959,0.4375106433576812,0.36970487711919336,0.20659983597922402,2.482485195796052e-19,5.792095108235929e-41,1.143145106975564e-53,2.1660017805487085e-05
8,0.7983702663827232,0.0,0.3663497804024755,5.287588481987859e-121,0.6009228065183702,0.0,0.02969503402709961,0.012194561772048473,0.020188210532069206,0.009173023514449596,0.35840596978670547,0.434085237884834,0.38588741424531703,0.10583173868690035,4.3298674282559325e-29,2.7750190821347586e-40,1.0587696276507311e-58,0.03091839476316163
9,0.844031882421816,0.0,0.36770950929649926,5.896228247208181e-122,0.6276399691871467,0.0,0.029174165800213814,0.009578417055308819,0.018470212817192078,0.008081169798970222,0.3656153161610938,0.4430565660450591,0.3644683506349659,0.20211410111947514,2.7437180551344718e-30,4.41107837703446e-42,4.229937699657291e-52,3.283347488709717e-05
10,0.8641534208035001,0.0,0.3925499715763435,3.445444896105385e-140,0.6501280688820151,0.0,0.025439124554395676,0.005353923421353102,0.01448294147849083,0.009562812745571136,0.41009429191700764,0.455428799815643,0.38898097351596633,0.1761468119295111,2.1910081860423247e-38,1.1859703694157637e-44,1.0710025974105884e-59,0.0003060070709863477
11,0.8804088950934565,0.0,0.41524297953968337,2.811216952095813e-158,0.665666471590631,0.0,0.025048231706023216,0.005154434125870466,0.014457116834819317,0.006875567138195038,0.4336388722613048,0.5100955397719921,0.3939140139078741,0.2298657829991799,3.386953445810793e-43,2.3175119158847987e-57,2.6357244529141408e-61,2.160042406210381e-06
12,0.7786896847239273,0.0,0.35511386032880343,2.634050529203198e-113,0.5844545351569242,0.0,0.033659156411886215,0.01264242921024561,0.02222290448844433,0.009415834210813046,0.2962983603379127,0.43741092202984194,0.3665435224545866,0.22945339743034118,5.596825193774069e-20,6.063939152249595e-41,1.0194044014401806e-52,2.255066216771145e-06
13,0.8021914704161631,0.0,0.35971942523716255,2.0092109225673363e-116,0.6021869685035643,0.0,0.030452659353613853,0.010132617317140102,0.019542651250958443,0.009015095420181751,0.39649567852549733,0.38322577655917806,0.3776318727152748,0.09326681379641422,8.899899536044505e-36,4.708743295508936e-31,4.248348537104366e-56,0.05734156922693837
14,0.8449669806974877,0.0,0.3746016645128894,7.417163772893716e-127,0.6326496202544111,0.0,0.029740268364548683,0.009175724349915981,0.01861308515071869,0.007702982984483242,0.35754785758137986,0.4683860588166821,0.36649874858912496,0.20491895640114416,5.984808605038291e-29,1.8467440616932144e-47,1.05130407364877e-52,2.5340593332474405e-05
15,0.8544512088640697,0.0,0.39942230880791385,1.6127264571679307e-145,0.6494810130675097,0.0,0.0283204298466444,0.007132221478968859,0.016767915338277817,0.007464051712304354,0.4421184686127163,0.4547851618619575,0.3899921191094414,0.15698921863436036,5.0341209375376874e-45,1.6233789615320499e-44,5.037832242279944e-60,0.0013169053565934054
16,0.8124211671802714,0.0,0.3669091930753043,2.1471788843225537e-121,0.6107348816455486,0.0,0.03342572972178459,0.011746857315301895,0.021648140624165535,0.006750916130840778,0.3395190617491262,0.4458837222652886,0.36454591218306037,0.24830361845833807,4.2891864719842173e-26,1.1653704340615334e-42,4.0116038906002014e-52,2.901482642190493e-07
17,0.7932611892939283,0.0,0.3639753495237432,2.375993584480439e-119,0.5970142638621747,0.0,0.041269250214099884,0.019967438653111458,0.02968640811741352,0.006777102127671242,0.32466438997637687,0.43698036400468987,0.3770134341387884,0.2730882578459938,7.041725817768814e-24,7.390636908238328e-41,6.610552634871778e-56,1.5037814445708504e-08
18,0.8812295340672356,0.0,0.418145319217747,1.0777867779658778e-160,0.6707039995557504,0.0,0.02802981622517109,0.007363937795162201,0.016874276101589203,0.005716755986213684,0.4094012611315231,0.5042707614208458,0.41071600665408525,0.26479754102186276,2.9959585449173836e-38,6.781344773160949e-56,5.389502461857298e-67,4.187584737815639e-08
19,0.8147294200084307,0.0,0.373769430567376,2.9398615740079813e-126,0.61554502333324,0.0,0.03479208052158356,0.012964405119419098,0.02283533662557602,0.006380421109497547,0.3127509775070593,0.4569554561063391,0.37622484501301445,0.2971611404111188,3.44780613000395e-22,5.61700171186268e-45,1.1600625403729565e-55,6.293467930089733e-10
20,0.9031089691879227,0.0,0.41459338907260634,9.69291973596068e-158,0.6873958398370977,0.0,0.02506616711616516,0.0039624543860554695,0.013508073054254055,0.006546602584421635,0.4604060135401968,0.49052323918467466,0.3918282504665952,0.20166854468232645,3.7975118341442635e-49,1.5197410253776407e-52,1.2720785879898128e-60,3.420156873677941e-05
21,0.8795736559598268,0.0,0.4099619810865931,6.092696023282141e-154,0.6695397348065254,0.0,0.03160978481173515,0.010566000826656818,0.020138347521424294,0.0060333022847771645,0.4452630150606306,0.471756993912527,0.40356648031925196,0.1398158766777125,1.0252154448324779e-45,3.28087465981623e-48,1.557921547908955e-64,0.0042744836832756235
