,training set Accuracy,development set Accuracy,test set Accuracy,test set True positive ratio,test set True negative ratio,test AUC score
129,90.71384012120132,69.70024304617878,69.64383561643835,48.273972602739725,21.36986301369863,0.6982877818698714
130,90.52669102575528,68.53902241425871,68.43835616438356,45.15068493150685,23.28767123287671,0.6939374555792467
131,88.33437305053026,67.40480691331354,65.86301369863014,42.52054794520548,23.34246575342466,0.6789067648769141
132,86.65003119151591,66.02754523359438,65.97260273972603,41.31506849315068,24.65753424657534,0.6815577954383925
133,90.00089118616879,68.86308398595733,67.83561643835615,47.61643835616438,20.21917808219178,0.6838050009691801
134,91.12378575884502,69.59222252227923,68.6027397260274,50.02739726027398,18.575342465753426,0.6850281062221361
135,89.69788788877997,68.64704293815825,68.10958904109589,46.52054794520548,21.58904109589041,0.6873567228791109
136,90.97228411015061,70.7534431541993,69.36986301369863,51.3972602739726,17.972602739726025,0.6827653938101699
137,91.40005347117012,70.48339184445045,68.65753424657535,49.26027397260274,19.397260273972602,0.6814027266266072
138,91.28419926922734,70.4023764515258,69.26027397260273,50.84931506849315,18.410958904109588,0.6852212961168185
139,91.91694144906872,70.94247907102348,71.01369863013699,52.109589041095894,18.904109589041095,0.6992756994249532
140,91.42678905623384,71.86065352416959,70.63013698630137,53.6986301369863,16.931506849315067,0.6874071202429411
141,90.78513501470458,71.64461247637051,71.06849315068493,55.06849315068493,16.0,0.6883620856755186
142,92.07735495945103,70.91547394004861,70.84931506849314,52.38356164383562,18.465753424657535,0.6980118886089036
143,91.53373139648873,69.1061301647313,68.93150684931507,47.83561643835617,21.095890410958905,0.6951528073916133
144,88.19178326352375,66.32460167431812,66.73972602739727,41.97260273972603,24.767123287671232,0.6953498740065904
145,86.14205507530524,65.40642722117202,63.94520547945205,39.12328767123287,24.82191780821918,0.6885081088066163
146,90.553426610819,68.05293005671076,67.56164383561644,46.136986301369866,21.424657534246574,0.6844110615752407
147,90.24151145174227,68.24196597353497,67.17808219178082,44.054794520547944,23.123287671232877,0.68611552626478
148,90.75839942964086,68.53902241425871,66.95890410958904,44.054794520547944,22.904109589041095,0.6915862247205531
149,91.44461277960966,69.75425330812854,69.26027397260273,49.15068493150685,20.10958904109589,0.6919215610260385
150,91.85455841725336,69.21415068863084,68.54794520547945,46.68493150684932,21.863013698630137,0.6927725011307101
151,92.1842972997059,69.78125843910344,69.75342465753425,50.301369863013704,19.45205479452055,0.6943361116495445
152,92.24668033152126,70.59141236834998,70.63013698630137,52.0,18.63013698630137,0.6950617044646895
153,91.19508065234827,68.9170942479071,68.27397260273973,46.02739726027397,22.246575342465754,0.6913801124248885
154,92.175385438018,70.02430461787739,68.93150684931507,50.02739726027398,18.904109589041095,0.6880131808490018
155,92.4427412886552,70.07831487982716,68.93150684931507,48.21917808219178,20.712328767123285,0.6861710925890031
156,92.46947687371892,70.94247907102348,69.86301369863014,50.90410958904109,18.958904109589042,0.697597079537378
157,92.24668033152126,69.75425330812854,69.15068493150685,48.10958904109589,21.04109589041096,0.6943102668475802
158,92.77248017110774,69.9972994869025,68.65753424657535,48.76712328767123,19.89041095890411,0.6932971506105834
159,90.03653863292041,67.56683769916285,66.63013698630137,43.342465753424655,23.28767123287671,0.6894197841959037
160,92.67444969254078,70.88846880907373,69.2054794520548,49.917808219178085,19.28767123287671,0.6881721263810816
161,92.71900900098031,70.34836618957601,69.58904109589041,49.917808219178085,19.67123287671233,0.695636751308393
162,91.86347027894128,69.78125843910344,68.93150684931507,47.178082191780824,21.753424657534246,0.7006273825676811
163,91.3644060244185,70.83445854712396,68.87671232876713,52.21917808219179,16.65753424657534,0.6783691929960587
164,92.25559219320915,71.15852011882258,69.86301369863014,49.205479452054796,20.65753424657534,0.6987594495057181
165,87.61251225380981,65.91952470969484,66.95890410958904,41.534246575342465,25.424657534246574,0.7008005427408412
166,91.46243650298548,71.26654064272212,70.41095890410959,53.863013698630134,16.547945205479454,0.6896019900497512
167,91.31984671597897,69.51120712935457,68.32876712328768,49.75342465753425,18.575342465753426,0.6780435484913097
168,92.34471081008823,69.34917634350526,68.82191780821918,47.726027397260275,21.095890410958905,0.6974988692899141
169,91.97041261919615,68.75506346205779,68.93150684931507,46.73972602739726,22.19178082191781,0.6963235769205919
170,92.52294804384637,70.15933027275182,69.47945205479452,51.28767123287671,18.191780821917806,0.6916114234024682
171,92.93289368149006,70.02430461787739,68.16438356164383,48.21917808219178,19.945205479452056,0.6965090133746851
172,92.79921575617146,69.16014042668107,68.71232876712328,47.61643835616438,21.095890410958905,0.6952193577566712
173,92.7011852776045,68.53902241425871,68.0,46.465753424657535,21.53424657534247,0.6953957485300769
