,training set Accuracy,training set Precittion,training set Recall,training set F1 score,development set Accuracy,development set Precittion,development set Recall,development set F1 score,test set Accuracy,test set Precittion,test set Recall,test set F1 score,training set True positive ratio,training set True negative ratio,training set False positive ratio,training set False negative ratio,development set True positive ratio,development set True negative ratio,development set False positive ratio,development set False negative ratio,test set True positive ratio,test set True negative ratio,test set False positive ratio,test set False negative ratio,test AUC score,whole AUC score,loss,hek293 AUC score,hct116 AUC score,hela AUC score,hl60 AUC score
10,81.7638903700544,87.52457551385166,82.87358267050263,85.1356050069541,66.44278606965173,75.31969309462916,69.6491919590067,72.37354085603114,66.49761336515513,76.3854218671992,70.18348623853211,73.15323930193641,52.22352564786179,29.540364722192596,7.443745334328676,10.792364295616935,43.95522388059702,22.487562189054728,14.402985074626864,19.154228855721392,45.64439140811456,20.853221957040574,14.110978520286396,19.391408114558473,0.6831492469549425,0.7772122720198045,0.5541783571243286,0.43986890302679776,0.7512548696433922,0.7064282517997922,0.7224794900380185
11,81.40130105577477,89.55365622032289,79.79353528515823,84.39233935922678,65.94527363184079,77.28971962616824,65.19511233740639,70.7290998503314,64.618138424821,77.48893805309734,64.26605504587157,70.26078234704113,50.28260637730617,31.118694678468593,5.865415378052682,12.733283566172549,41.14427860696517,24.800995024875622,12.08955223880597,21.965174129353233,41.795942720763726,22.82219570405728,12.14200477326969,23.23985680190931,0.6900233271753765,0.7873662999666877,0.5396741032600403,0.42386736070946596,0.7691102287483766,0.719643726721154,0.7053140096618358
12,82.60637730617468,88.21007502679528,83.56743949906922,85.82601894499,66.3681592039801,74.63617463617463,70.75285770595191,72.6426547956293,66.10978520286396,76.02193419740779,69.95412844036697,72.86192068800764,52.66076570331663,29.945611602858058,7.038498453663218,10.355124240162098,44.65174129353234,21.71641791044776,15.17412935323383,18.45771144278607,45.495226730310264,20.6145584725537,14.34964200477327,19.540572792362767,0.6854320615586936,0.7868038220433677,0.5388684272766113,0.4358492384808174,0.7576572020777144,0.711193423355839,0.71416116399394
13,81.30532153140663,88.55287569573284,80.77508884752072,84.48535268607841,65.12437810945273,75.3235162873717,66.53527788726844,70.65717873587275,64.618138424821,76.26849894291755,66.19266055045871,70.87426326129666,50.901141089900825,30.40418044150581,6.579929615015463,12.114748853577902,41.99004975124378,23.134328358208954,13.756218905472636,21.119402985074625,43.04892601431981,21.569212410501194,13.394988066825775,21.98687350835322,0.6781176613332498,0.7857232001513365,0.5493632555007935,0.41764025448235975,0.7556843721905904,0.7046745238941314,0.7024983563445102
14,83.07561053641889,87.91228070175438,84.8028431206634,86.32957188388319,66.09452736318407,74.41763727121464,70.51635790303507,72.41449099372596,65.15513126491646,74.82826300294406,69.95412844036697,72.30915125651968,53.43926628985817,29.636344246560736,7.347765809960542,9.576623653620562,44.50248756218905,21.592039800995025,15.298507462686567,18.606965174129353,45.495226730310264,19.659904534606206,15.304295942720763,19.540572792362767,0.6810944202648965,0.7888193224665117,0.5443427562713623,0.4366685945633314,0.7465069673359304,0.7070451823482187,0.7042134751164852
15,83.89676868934627,89.15791347694498,84.75207310881706,86.89918445254209,65.29850746268657,73.97145256087322,69.45210878990935,71.64057735312055,66.31861575178998,75.47261269995153,71.42201834862385,73.39146830073061,53.40727311506879,30.489495574277488,6.494614482243788,9.60861682840994,43.830845771144276,21.46766169154229,15.422885572139302,19.27860696517413,46.44988066825776,19.86873508353222,15.095465393794749,18.585918854415272,0.6801182797382346,0.794836951718702,0.548769474029541,0.4586851744746482,0.7566302067725502,0.7044409128597939,0.6649086699253923
16,85.84835235149835,89.78812087530392,87.49365374851921,88.62603925602126,67.13930348258707,74.3785084202085,73.11785573512022,73.74279467302722,68.10859188544153,76.14117647058823,74.22018348623854,75.16840882694541,55.13490455369521,30.713447797803134,6.27066225871814,7.880985389783513,46.14427860696517,20.99502487562189,15.895522388059701,16.965174129353233,48.269689737470166,19.83890214797136,15.125298329355608,16.766109785202865,0.6976772630491279,0.8090457267278093,0.5268039703369141,0.4481781376518219,0.7738425232244532,0.723184085495058,0.7054283509133008
17,85.84835235149835,90.24947294448349,86.9351836182095,88.56133091974829,65.77114427860697,74.23799582463465,70.08277493102088,72.10056772100567,67.45226730310262,76.41921397379913,72.24770642201835,74.27493515680264,54.782979631012054,31.065372720486295,5.9187373360349795,8.232910312466673,44.22885572139303,21.542288557213933,15.348258706467663,18.880597014925375,46.98687350835322,20.465393794749403,14.498806682577566,18.048926014319807,0.6934640855434135,0.8062639382218446,0.5318469405174255,0.4578176209755157,0.7733898961142742,0.7136282425869626,0.7065717634279508
18,85.69905086914792,91.8161845477847,84.87053646979184,88.20684196640578,65.09950248756219,76.15313653136532,65.07686243594797,70.18065887353879,65.66229116945107,77.38158594997338,66.69724770642202,71.64326188716433,53.481923856243995,32.217127012903916,4.766983043617361,9.533966087234722,41.069651741293534,24.029850746268657,12.860696517412935,22.039800995024876,43.37708830548926,22.285202863961814,12.678997613365157,21.65871121718377,0.6980663102357767,0.8133851517263313,0.5320245623588562,0.45733564680933103,0.7642187343921687,0.7228221529066478,0.7073721521882058
19,87.00010664391597,90.1541095890411,89.10137079031986,89.6246489062899,66.7910447761194,74.23387096774194,72.56602286164761,73.39047239386086,67.9892601431981,75.8765778401122,74.44954128440368,75.15628617735588,56.148021755358855,30.85208488855711,6.1320251679641675,6.867868188119868,45.79601990049751,20.99502487562189,15.895522388059701,17.313432835820898,48.41885441527447,19.570405727923628,15.393794749403341,16.616945107398568,0.6941051914707079,0.8142842341817695,0.5265170335769653,0.4276267592057066,0.7744418639496554,0.7250908121767283,0.6980819255066747
20,87.3840247413885,92.15126650017838,87.42596039939076,89.72644376899694,66.09452736318407,75.92756183745583,67.75719353567206,71.61008123307644,66.73627684964201,77.18223583460949,69.35779816513762,73.0611258758154,55.09224698730938,32.291777754079135,4.6923323024421455,7.923642956169351,42.76119402985075,23.333333333333332,13.557213930348258,20.34825870646766,45.10739856801909,21.628878281622914,13.335322195704059,19.928400954653938,0.7017597144377994,0.8187089303815973,0.5247409343719482,0.4476768845189898,0.7761930626311058,0.7323072544451901,0.7067718606180146
21,87.44801109096726,89.12037037037037,91.21678795058385,90.15639374425022,67.28855721393035,72.21818181818182,78.28143476547102,75.12767164743711,68.52625298329356,74.23524342955623,79.03669724770643,76.56076427460565,57.481070704916284,29.96694038605098,7.0171696704703,5.53481923856244,49.40298507462686,17.88557213930348,19.00497512437811,13.706467661691542,51.40214797136038,17.124105011933175,17.840095465393794,13.633651551312651,0.6878229013370072,0.814267089260166,0.5250588655471802,0.441025641025641,0.75954262810908,0.7173956318026875,0.6949375410913873
22,87.20273008424869,89.63137518936206,90.11677102724659,89.87341772151899,68.50746268656717,74.22798322531452,76.74418604651163,75.46511627906976,68.52625298329356,75.30364372469636,76.78899082568807,76.03906427435838,56.78788525114642,30.414844833102272,6.569265223419003,6.228004692332303,48.43283582089552,20.07462686567164,16.81592039800995,14.676616915422885,49.940334128878284,18.585918854415272,16.378281622911693,15.095465393794749,0.6778998497041049,0.8122253373568799,0.523046612739563,0.42377096587622914,0.7554346468884228,0.7094380503020493,0.6873052625560987
23,87.68262770608936,90.74391498114501,89.5921475715011,90.1643532317125,66.24378109452736,73.4126984126984,72.92077256602286,73.16590864148705,68.0489260143198,75.42411737734984,75.45871559633028,75.4414125200642,56.45728911165618,31.22533859443319,5.758771462088088,6.558600831822544,46.01990049751244,20.223880597014926,16.666666666666664,17.089552238805968,49.075178997613364,18.973747016706444,15.990453460620524,15.960620525059666,0.6858954739017441,0.8141489268600873,0.5272307395935059,0.409572006940428,0.7595800869044051,0.7277748713494162,0.6542892261955807
24,88.29049802708755,90.25941422594143,91.26755796243019,90.76068663749581,67.7860696517413,73.52272727272727,76.50768624359479,74.98551284527719,68.7052505966587,75.16688918558077,77.4770642201835,76.304495143438,57.51306387970566,30.777434147381893,6.206675909139384,5.502826063773062,48.28358208955224,19.502487562189057,17.388059701492537,14.82587064676617,50.38782816229117,18.317422434367543,16.646778042959426,14.647971360381861,0.6848093512227198,0.8177956770451924,0.5125324130058289,0.4201561596298439,0.7627359904105484,0.7155925494531528,0.6906068661921506
