,training set Accuracy,development set Accuracy,test set Accuracy,test set True positive ratio,test set True negative ratio,test AUC score,loss
24,88.29049802708755,67.7860696517413,68.7052505966587,50.38782816229117,18.317422434367543,0.6848093512227198,0.5125324130058289
25,87.39468913298496,65.69651741293532,66.31861575178998,46.241050119331746,20.07756563245823,0.6870688777906503,0.5187761783599854
26,86.16828409939214,66.06965174129354,66.10978520286396,46.15155131264916,19.958233890214796,0.6863291401822338,0.5307140350341797
27,87.22405886744161,66.19402985074628,67.27326968973748,47.01670644391408,20.25656324582339,0.6958819316153677,0.5334082245826721
28,88.75973125733177,67.13930348258707,66.55727923627684,47.76252983293556,18.79474940334129,0.6823942449196856,0.5202898383140564
29,87.41601791617788,65.27363184079601,66.05011933174224,43.88424821002387,22.16587112171838,0.7012115649560071,0.506866455078125
30,88.26916924389464,65.8955223880597,66.64677804295943,46.658711217183765,19.988066825775654,0.6826230156245108,0.5271447896957397
31,88.1731897195265,65.24875621890547,66.64677804295943,45.79355608591885,20.853221957040574,0.6940241725897861,0.5319951772689819
32,89.68753332622373,67.31343283582089,68.7052505966587,51.22315035799523,17.482100238663485,0.6867978363653443,0.5146933794021606
33,90.57267782872988,68.05970149253731,68.64558472553699,49.73150357995227,18.914081145584728,0.6902935858095626,0.5024225115776062
34,90.47669830436173,66.7910447761194,68.82458233890215,48.21002386634845,20.6145584725537,0.7034601324482574,0.509497344493866
35,90.77530126906261,66.318407960199,67.15393794749403,45.67422434367542,21.479713603818613,0.7075772223439898,0.5055274367332458
36,90.00746507411752,66.69154228855722,66.43794749403341,44.45107398568019,21.98687350835322,0.7032288176722923,0.5009080171585083
37,89.96480750773168,68.03482587064677,69.8090692124105,51.22315035799523,18.585918854415272,0.7000048924445001,0.5083763003349304
38,89.86882798336356,67.21393034825871,68.58591885441527,49.821002386634845,18.76491646778043,0.6912799026207845,0.5058456063270569
39,91.06323984216701,67.56218905472637,68.3472553699284,50.536992840095465,17.810262529832936,0.6897963177505715,0.502513587474823
40,90.55134904553695,66.81592039800995,68.61575178997613,48.5381861575179,20.07756563245823,0.7041638616651533,0.5073388814926147
41,89.84749920017063,67.81094527363184,68.91408114558473,49.64200477326969,19.272076372315038,0.6956304599680622,0.5037485361099243
42,91.25519889090327,67.88557213930349,69.60023866348448,50.56682577565632,19.033412887828163,0.700222899771425,0.5014414191246033
43,91.61778820518289,66.76616915422886,67.6909307875895,46.241050119331746,21.449880668257755,0.7039965400632495,0.49836206436157227
44,92.02303508584835,67.53731343283582,69.3019093078759,48.359188544152744,20.94272076372315,0.7117806149607039,0.4975331425666809
45,91.93771995307668,67.363184079602,68.58591885441527,48.77684964200477,19.809069212410503,0.6977578905344897,0.49541619420051575
46,92.22565852618109,67.86069651741293,68.52625298329356,49.105011933174225,19.42124105011933,0.7031329257600902,0.49485546350479126
47,91.84174042870853,68.33333333333333,69.68973747016707,50.14916467780429,19.540572792362767,0.7016937642859378,0.49630007147789
48,92.05502826063773,67.06467661691542,68.82458233890215,48.597852028639615,20.226730310262532,0.7032838087484736,0.49725791811943054
49,92.57758344886425,67.41293532338308,67.92959427207637,47.76252983293556,20.167064439140812,0.7017722390957197,0.4947969615459442
50,92.25765170097046,67.11442786069651,67.86992840095465,48.23985680190931,19.630071599045344,0.6914675767918088,0.4971477687358856
51,91.9590487362696,66.66666666666666,67.60143198090692,46.59904534606205,21.002386634844868,0.6973813680057614,0.4944070279598236
52,91.84174042870853,67.7860696517413,67.95942720763723,47.792362768496425,20.167064439140812,0.6976713921157278,0.4982188045978546
53,92.27898048416337,67.98507462686567,68.97374701670644,47.94152744630071,21.032219570405726,0.7109434198578451,0.4973158836364746
54,92.3003092673563,68.08457711442786,69.0035799522673,49.8508353221957,19.1527446300716,0.69509111688637,0.49810269474983215
55,92.44961074970674,66.34328358208955,68.0489260143198,47.43436754176611,20.6145584725537,0.6978445846510317,0.49492886662483215
56,92.73754932281113,66.44278606965173,67.81026252983293,47.7326968973747,20.07756563245823,0.6934216191251527,0.49885058403015137
57,92.31097365895276,67.76119402985074,69.06324582338902,50.17899761336515,18.884248210023866,0.6946643000281805,0.4928921163082123
58,91.52180868081476,66.76616915422886,68.25775656324582,46.59904534606205,21.65871121718377,0.7086913298055547,0.49424323439598083
59,93.0894742454943,67.2636815920398,68.3472553699284,49.64200477326969,18.70525059665871,0.6869174077089271,0.49726402759552
60,93.32409086061641,67.41293532338308,69.24224343675418,49.88066825775656,19.361575178997615,0.7045372530294016,0.4939458966255188
61,92.83352884717927,64.95024875621891,67.33293556085918,46.68854415274463,20.644391408114558,0.6970246109528133,0.49934878945350647
62,92.4816039244961,65.72139303482587,66.40811455847255,45.883054892601436,20.52505966587112,0.695445134170398,0.4977228343486786
63,93.29209768582703,67.18905472636816,68.1980906921241,48.80668257756563,19.391408114558473,0.7015673435200551,0.4974473714828491
64,94.02794070598273,68.05970149253731,68.7052505966587,49.91050119331742,18.79474940334129,0.6913761859285468,0.48839354515075684
65,93.62269382531726,66.11940298507463,68.31742243436753,47.34486873508354,20.97255369928401,0.7016011992359958,0.49788719415664673
66,93.46272795137037,67.38805970149254,69.21241050119332,48.83651551312649,20.375894988066825,0.7055607524188245,0.5047619342803955
67,93.52671430094914,68.43283582089552,69.0035799522673,49.582338902147974,19.42124105011933,0.6962108995835552,0.5007099509239197
68,93.86797483203583,68.30845771144278,69.54057279236277,50.059665871121716,19.48090692124105,0.7079253686946175,0.5051242113113403
69,93.85731044043936,67.71144278606965,69.54057279236277,51.43198090692124,18.108591885441527,0.7002377728027054,0.5073017477989197
70,93.99594753119335,67.88557213930349,68.88424821002387,49.31384248210024,19.570405727923628,0.7001577324106836,0.4865913689136505
71,93.04681667910846,67.61194029850746,68.10859188544153,49.40334128878281,18.70525059665871,0.6879626295519303,0.486437052488327
72,93.02548789591553,69.1044776119403,70.28639618138425,53.10262529832935,17.18377088305489,0.6886328944484454,0.48239123821258545
73,93.29209768582703,67.48756218905473,68.10859188544153,48.83651551312649,19.272076372315038,0.6965216676582021,0.49644145369529724
74,93.12146742028368,67.18905472636816,68.55608591885442,49.463007159904535,19.09307875894988,0.698084510129317,0.48407724499702454
