,training set Accuracy,development set Accuracy,test set Accuracy,test AUC score,whole AUC score
48,71.02112676056338,59.978655282817506,61.25541125541125,0.6193274183755411,0.698445699379644
49,71.65492957746478,59.65848452508005,57.7922077922078,0.6112580057582702,0.7049623882277982
50,70.24647887323944,62.21985058697972,60.3896103896104,0.5756017784045283,0.675301481974941
51,66.40845070422536,58.80469583778015,55.84415584415584,0.5471923536439667,0.6377166807205863
52,65.84507042253522,56.99039487726788,53.246753246753244,0.5482402021270345,0.641481123481463
53,63.20422535211267,58.80469583778015,55.41125541125541,0.5470552519732848,0.6023518424180676
54,64.11971830985915,59.44503735325507,58.22510822510822,0.5375266858609006,0.58847789035427
55,63.62676056338028,59.978655282817506,59.523809523809526,0.5804297158078227,0.6060696000414119
56,63.41549295774648,55.38954108858057,56.060606060606055,0.5548994261315784,0.6096417387383596
57,64.08450704225352,57.20384204909285,56.493506493506494,0.5665041032571441,0.6256748179400582
58,62.95774647887325,56.883671291355384,58.00865800865801,0.5881465812719117,0.6380988699294015
59,65.07042253521126,58.164354322305236,56.709956709956714,0.5744755861096422,0.6462243818331439
60,66.79577464788733,58.27107790821772,56.060606060606055,0.5654170828681668,0.6564874924953037
61,65.91549295774648,58.59124866595518,58.22510822510822,0.5713320406604383,0.655423289062277
62,65.45774647887323,57.73745997865528,56.060606060606055,0.5799302740074818,0.6603266798546132
63,65.38732394366197,56.24332977588047,54.97835497835498,0.5864034314589576,0.6613270238249012
64,61.97183098591549,54.00213447171826,54.761904761904766,0.5960397203125918,0.6512747219573505
65,66.61971830985915,59.01814300960512,58.22510822510822,0.6094267191570205,0.6707675810664433
66,69.01408450704226,58.59124866595518,57.57575757575758,0.609221066650998,0.6890567860596728
67,70.80985915492958,59.33831376734259,57.7922077922078,0.6037957576825901,0.6968174040257585
68,69.43661971830986,60.19210245464247,56.709956709956714,0.5982235540670231,0.6910687219737993
69,71.9718309859155,61.15261472785486,58.87445887445888,0.6000842195977045,0.7027975766301459
70,69.6830985915493,58.911419423692635,58.00865800865801,0.6145974107370193,0.706346130866423
71,72.14788732394366,60.19210245464247,58.44155844155844,0.6204731966233816,0.709954916186874
72,74.01408450704226,60.08537886872999,59.09090909090909,0.6094169261805433,0.7143139292485532
73,72.78169014084507,59.33831376734259,59.74025974025974,0.6226668233542904,0.7195078322179698
74,71.7605633802817,58.911419423692635,59.307359307359306,0.632792761031788,0.7171994577751073
75,72.28873239436619,60.51227321237994,60.17316017316018,0.5986250661025913,0.700735085308018
76,72.9225352112676,61.686232657417285,60.3896103896104,0.6047456764008853,0.6952798181359906
77,70.70422535211267,60.61899679829242,58.44155844155844,0.6147834772900876,0.6890901671424681
78,73.45070422535211,60.725720384204905,59.307359307359306,0.6045791958007717,0.7083443998879556
79,74.29577464788733,60.61899679829242,61.68831168831169,0.6250073447323579,0.7144388664171311
80,73.80281690140845,59.87193169690501,60.3896103896104,0.5979101788197505,0.7091739681737983
81,76.37323943661973,62.326574172892215,59.523809523809526,0.5960103413831601,0.7207690566070596
82,76.12676056338029,60.19210245464247,58.44155844155844,0.5931899641577061,0.7174471550851242
83,75.17605633802818,60.61899679829242,56.493506493506494,0.565524805609417,0.7092228303384696
84,73.27464788732394,58.27107790821772,56.926406926406926,0.5899191100142979,0.7164668881428944
85,74.64788732394366,58.484525080042694,56.060606060606055,0.5936894059580469,0.720681370791746
86,74.75352112676056,60.40554962646745,59.09090909090909,0.5884109916367981,0.7259890839021421
87,77.14788732394366,61.04589114194236,56.709956709956714,0.5813600485731634,0.7345570160988737
88,76.72535211267606,61.792956243329776,59.523809523809526,0.5877940341187301,0.7316313335162037
89,76.76056338028168,63.28708644610459,62.121212121212125,0.6371604285406507,0.7334827741518182
90,75.45774647887325,60.939167556029886,59.523809523809526,0.6133243237949744,0.7270318799016371
91,77.0774647887324,64.14087513340448,60.3896103896104,0.6107585639579294,0.734189703242174
92,76.69014084507042,60.61899679829242,58.00865800865801,0.6291497737822433,0.7386924000950151
93,77.0774647887324,60.08537886872999,61.038961038961034,0.6363280255400827,0.7497612526904427
94,76.97183098591549,59.33831376734259,55.62770562770562,0.5839453943631627,0.7434005841205705
95,75.35211267605634,62.00640341515475,59.523809523809526,0.622000900953836,0.7278874515671935
96,76.61971830985915,59.33831376734259,59.95670995670995,0.615664845173042,0.7399022224544385
97,76.97183098591549,58.377801494130196,59.523809523809526,0.6063517245431576,0.743148532756276
98,79.04929577464789,58.69797225186766,59.74025974025974,0.6121002017353154,0.7522105291675678
99,79.22535211267606,61.15261472785486,61.471861471861466,0.6231760581311084,0.7516165635965262
100,80.07042253521128,60.61899679829242,59.95670995670995,0.6205515404351999,0.7557778300264291
101,81.23239436619718,61.686232657417285,59.95670995670995,0.6233229527782674,0.7587534632873401
102,81.33802816901408,61.5795090715048,58.658008658008654,0.6221282096480405,0.7569646726549426
103,77.64084507042254,59.55176093916755,61.25541125541125,0.6479327026656482,0.7523028109290633
104,79.36619718309859,58.69797225186766,59.307359307359306,0.6282977848287209,0.758876102482827
105,79.11971830985915,60.725720384204905,58.658008658008654,0.6255655443915624,0.7508972980190504
106,79.2605633802817,59.76520811099253,57.14285714285714,0.6124233699590654,0.7509364845075491
107,81.30281690140845,60.8324439701174,58.658008658008654,0.6129717766417926,0.7566334016919855
108,81.16197183098592,59.76520811099253,55.84415584415584,0.5983410697847504,0.7590860646557709
109,76.72535211267606,60.40554962646745,60.17316017316018,0.6204046457880409,0.7362887202418531
110,76.61971830985915,59.76520811099253,57.14285714285714,0.6155277435023602,0.7466303248269626
111,75.59859154929578,60.61899679829242,59.307359307359306,0.6305501694184932,0.7338771789018012
112,74.96478873239437,59.978655282817506,57.7922077922078,0.5992811955265683,0.7187638936662539
113,75.88028169014085,59.65848452508005,58.658008658008654,0.6110131813463384,0.7111958216560016
114,75.35211267605634,60.298826040554964,59.95670995670995,0.6343008794092876,0.7190307004367116
115,75.0,57.73745997865528,59.74025974025974,0.6309516814540612,0.7318669362310048
116,76.51408450704226,61.89967982924226,59.95670995670995,0.6306872710891749,0.7299915482968633
117,70.03521126760563,58.164354322305236,61.904761904761905,0.6288853634173571,0.6683915978363253
118,76.83098591549296,60.61899679829242,59.09090909090909,0.64017666529565,0.7394492798636116
119,73.94366197183099,59.33831376734259,59.523809523809526,0.6005151105627045,0.7041547111592961
120,74.04929577464789,58.05763073639274,58.87445887445888,0.5997218794680456,0.7137593920579148
121,74.71830985915493,59.12486659551761,58.44155844155844,0.611434279334861,0.7223503039855561
122,77.9225352112676,61.792956243329776,59.09090909090909,0.602708737293613,0.7343805559546772
123,77.78169014084507,60.298826040554964,60.82251082251082,0.6212762206945179,0.7440542969919774
124,77.74647887323944,59.978655282817506,58.87445887445888,0.6198464461288364,0.7447994450032147
125,76.47887323943662,60.51227321237994,57.14285714285714,0.6002311142448635,0.7400507440836869
126,78.30985915492957,61.5795090715048,57.14285714285714,0.5917210176861156,0.7543112394105772
127,74.50704225352112,57.41728922091782,54.32900432900433,0.5949233209941829,0.745176312590135
128,73.13380281690141,57.73745997865528,56.493506493506494,0.612736745206338,0.7331119538625057
129,71.65492957746478,56.24332977588047,58.00865800865801,0.6132851518890652,0.7024548158017337
130,76.58450704225352,61.15261472785486,59.74025974025974,0.6327437961494016,0.7457343572133859
131,76.69014084507042,59.33831376734259,58.00865800865801,0.6296590085590614,0.7570923915804201
132,76.16197183098592,59.12486659551761,58.87445887445888,0.6231466792016767,0.749793182421812
133,78.16901408450704,58.911419423692635,59.523809523809526,0.6178878508333823,0.7488200512907595
134,80.42253521126761,59.978655282817506,58.44155844155844,0.6363965763754236,0.7683260935086372
135,79.8943661971831,60.19210245464247,60.17316017316018,0.6329886205613334,0.7634526973124357
136,80.95070422535211,58.911419423692635,60.60606060606061,0.6374542178349687,0.7689463043512966
137,81.02112676056338,60.61899679829242,62.121212121212125,0.6316273968309928,0.7680350975477483
138,81.58450704225352,60.19210245464247,61.904761904761905,0.622402412989404,0.7684966273011783
139,80.1056338028169,56.77694770544291,57.57575757575758,0.5882836829425936,0.7608036181223481
140,80.3169014084507,58.911419423692635,58.658008658008654,0.5888614685547526,0.7548441272757794
141,81.19718309859155,59.978655282817506,59.307359307359306,0.6124429559120199,0.7551715279682677
142,76.6549295774648,60.40554962646745,59.95670995670995,0.6134712184421333,0.7359683344145902
143,80.66901408450704,62.326574172892215,61.038961038961034,0.6003975948449771,0.7580702396036069
144,78.94366197183098,59.55176093916755,58.00865800865801,0.5743384844389604,0.7451992923210448
145,77.32394366197182,60.08537886872999,56.709956709956714,0.6136964569011105,0.7537320292456988
146,76.72535211267606,58.164354322305236,55.41125541125541,0.5816930097733906,0.744121059157568
147,78.76760563380282,58.80469583778015,58.44155844155844,0.5813208766672543,0.7488373465619178
148,77.25352112676056,57.097118463180365,56.060606060606055,0.5904773096735021,0.7518886919888788
149,76.09154929577466,57.20384204909285,55.62770562770562,0.5995553988679321,0.7529802292070928
150,78.41549295774648,57.41728922091782,56.060606060606055,0.6085159723446345,0.7642906108689773
151,81.79577464788733,62.00640341515475,56.926406926406926,0.5919854280510017,0.7695013253257437
152,79.01408450704224,60.40554962646745,57.7922077922078,0.5657108721624851,0.7529757542068631
153,78.87323943661971,60.51227321237994,58.658008658008654,0.5817909395381632,0.7467330079403436
154,77.25352112676056,58.80469583778015,61.25541125541125,0.5976163895254324,0.745775357891167
155,75.0,60.939167556029886,59.307359307359306,0.5861586070470259,0.7098031290169174
156,76.16197183098592,59.978655282817506,62.33766233766234,0.6186517029986094,0.7260829379610156
157,79.82394366197182,59.33831376734259,59.523809523809526,0.6114049004054292,0.753271346113934
158,77.25352112676056,57.20384204909285,57.7922077922078,0.6222848972716768,0.751834024418504
159,78.73239436619718,59.01814300960512,58.87445887445888,0.6124723348414518,0.762697027003361
160,79.36619718309859,58.484525080042694,58.44155844155844,0.609299410462816,0.7602723025545237
161,81.23239436619718,59.76520811099253,59.09090909090909,0.6184950153749731,0.7602847599875958
162,82.3943661971831,60.51227321237994,58.00865800865801,0.5995651918444092,0.7674860029249568
163,82.9225352112676,60.61899679829242,61.68831168831169,0.6167224866325871,0.7664334103033373
164,81.86619718309859,60.939167556029886,59.74025974025974,0.604158097812249,0.7638448040893278
165,80.17605633802816,60.19210245464247,59.523809523809526,0.59238694008657,0.754750273216906
166,80.63380281690141,60.939167556029886,59.523809523809526,0.6034040386234991,0.7589308909991539
167,81.90140845070422,59.978655282817506,62.77056277056276,0.6095344418982707,0.7639710716633794
168,80.98591549295774,60.40554962646745,58.87445887445888,0.5964412323481598,0.7624587634776122
169,76.37323943661973,58.80469583778015,60.82251082251082,0.6210901541414497,0.7375603459828286
170,79.04929577464789,59.978655282817506,59.307359307359306,0.5998981530446363,0.7446762010779671
171,80.1056338028169,58.377801494130196,58.87445887445888,0.5901051765673659,0.7527694204124837
172,81.90140845070422,59.978655282817506,59.307359307359306,0.5872652133889574,0.7600806032203553
173,81.7605633802817,60.08537886872999,58.87445887445888,0.6038838944708855,0.7669069137060307
174,81.90140845070422,58.59124866595518,58.22510822510822,0.5942671915702058,0.766417687329557
175,79.2605633802817,57.6307363927428,59.95670995670995,0.5817615606087314,0.7550041387704827
176,81.97183098591549,58.69797225186766,58.00865800865801,0.577981471688505,0.7598683430743203
177,82.46478873239437,60.40554962646745,59.523809523809526,0.6024443269287267,0.7716221125968112
178,83.06338028169013,60.40554962646745,58.00865800865801,0.5972540493957734,0.7815395597277071
179,82.6056338028169,59.23159018143009,58.00865800865801,0.6004465597273636,0.7835117044235741
180,84.50704225352112,60.61899679829242,58.22510822510822,0.5933466517813424,0.7824893482899936
181,83.76760563380282,59.978655282817506,57.7922077922078,0.606292966684294,0.7806657252233751
182,79.96478873239437,60.40554962646745,61.25541125541125,0.6194155551638365,0.7586758159860554
183,81.79577464788733,59.87193169690501,60.17316017316018,0.6160173923262237,0.7745018357176618
184,79.36619718309859,58.164354322305236,59.307359307359306,0.6296100436766751,0.7562156543732362
185,80.35211267605634,58.911419423692635,57.35930735930735,0.6193763832579274,0.7627383905189984
186,81.72535211267605,59.01814300960512,58.658008658008654,0.6172611003388371,0.7701974902263575
187,83.2394366197183,60.51227321237994,59.74025974025974,0.6211391190238361,0.7771645818003434
188,84.36619718309859,58.164354322305236,59.95670995670995,0.595177938382592,0.7800191481631455
189,82.88732394366197,58.911419423692635,60.3896103896104,0.5910257163562294,0.7779795156259752
190,83.8380281690141,59.33831376734259,57.14285714285714,0.6046183677066808,0.7814914232387489
191,82.57042253521126,58.27107790821772,59.09090909090909,0.6131872221242924,0.7762520445913212
192,83.69718309859155,58.05763073639274,58.658008658008654,0.6091329298627025,0.782258825305183
193,83.41549295774648,59.65848452508005,57.7922077922078,0.6007305560452043,0.7873368620524335
194,81.09154929577464,58.164354322305236,59.307359307359306,0.6008774506923634,0.765695156211373
195,83.55633802816902,59.23159018143009,58.87445887445888,0.5963237166304327,0.7780243865742252
196,84.2605633802817,60.8324439701174,58.44155844155844,0.5999862898329318,0.7824289962598674
197,84.01408450704226,60.08537886872999,59.95670995670995,0.5940125741817968,0.7769218432743649
198,81.19718309859155,63.073639274279614,62.55411255411255,0.6245176959084944,0.7678888738915908
199,78.52112676056338,61.47278548559232,63.41991341991342,0.6237832226726993,0.7514030939909697
