,training set Accuracy,development set Accuracy,test set Accuracy,test set True positive ratio,test set True negative ratio,test AUC score,loss
22,66.81241335181828,62.68656716417911,63.27565632458234,41.646778042959426,21.628878281622914,0.6684907004414942,0.6000882387161255
23,66.7270982190466,62.83582089552239,62.85799522673031,40.60262529832935,22.255369928400956,0.6735856921439083,0.6116241812705994
24,69.23323024421457,64.5273631840796,64.618138424821,43.406921241050114,21.211217183770884,0.6708553167172872,0.600050151348114
25,64.83950090647329,60.995024875621894,60.71002386634845,35.65035799522673,25.059665871121716,0.6726209020884867,0.5953220725059509
26,70.91820411645516,65.4228855721393,66.25894988066825,46.807875894988065,19.451073985680193,0.6749847355731596,0.6032580137252808
27,67.01503679215101,62.38805970149254,62.440334128878284,39.588305489260144,22.852028639618137,0.6538879277953471,0.6032050848007202
28,68.85997653833849,63.65671641791045,64.20047732696898,42.6909307875895,21.509546539379475,0.6734594670758055,0.6078127026557922
29,67.79353737869255,62.68656716417911,62.38066825775657,39.31980906921241,23.060859188544153,0.6698752622350252,0.6052854657173157
30,70.4063133198251,64.50248756218906,64.58830548926015,43.31742243436754,21.2708830548926,0.6750354212981808,0.6004436612129211
31,69.30788098538979,63.258706467661696,63.90214797136038,42.06443914081145,21.837708830548927,0.67187588064001,0.6065050363540649
32,69.36120294337208,63.88059701492538,64.70763723150358,44.03341288782816,20.67422434367542,0.6703641152894761,0.5985604524612427
33,69.30788098538979,63.383084577114424,63.872315035799524,42.959427207637226,20.91288782816229,0.6702733115195542,0.6072410941123962
34,68.11346912658632,62.537313432835816,62.88782816229117,40.24463007159905,22.643198090692124,0.6673949885712496,0.600403368473053
35,71.32345099712062,63.88059701492538,65.00596658711217,44.39140811455847,20.6145584725537,0.6708537511350471,0.593173086643219
36,71.50474565426043,64.57711442786069,64.85680190930788,44.12291169451074,20.733890214797135,0.6675163211948524,0.5995948314666748
37,70.18236109629946,63.681592039801,63.84248210023866,41.527446300715994,22.315035799522672,0.6724899802736638,0.5999501347541809
38,72.3259038071878,65.67164179104478,66.10978520286396,47.46420047732697,18.64558472553699,0.6707179368757241,0.5888395309448242
39,71.33411538871708,65.54726368159204,66.94510739856801,50.5071599045346,16.437947494033413,0.6638268309484298,0.5896847248077393
40,72.01663645089049,64.72636815920399,64.52863961813843,43.82458233890215,20.704057279236277,0.6716594388953252,0.5891593098640442
41,73.36034979204436,65.4726368159204,65.99045346062053,46.211217183770884,19.779236276849645,0.6740029198108777,0.5899279117584229
42,72.70982190466034,65.77114427860697,66.05011933174224,47.34486873508354,18.70525059665871,0.6716257788771645,0.5863181948661804
43,72.83779460381785,64.42786069651741,65.15513126491646,44.540572792362774,20.6145584725537,0.6698768278172653,0.5870122909545898
44,72.6138423802922,64.62686567164178,64.08114558472555,41.94510739856802,22.136038186157517,0.6762487475342079,0.5806472301483154
45,72.09128719206569,63.95522388059701,63.0071599045346,40.66229116945107,22.34486873508353,0.6634632244731815,0.5790007710456848
46,73.73360349792044,64.95024875621891,65.2744630071599,44.21241050119332,21.062052505966587,0.670897978833328,0.5786908864974976
47,74.18150794497174,65.49751243781094,65.9307875894988,45.704057279236274,20.226730310262532,0.6713177505714375,0.5848826766014099
48,72.60317798869575,64.22885572139303,63.72315035799523,41.2291169451074,22.49403341288783,0.6712555186773961,0.5793339014053345
49,74.4801109096726,66.61691542288557,67.00477326968974,48.65751789976134,18.3472553699284,0.6728516297711119,0.5781246423721313
50,71.09949877359497,62.910447761194035,62.828162291169456,39.88663484486874,22.941527446300718,0.667987952844663,0.586553692817688
51,72.64583555508159,65.77114427860697,67.06443914081146,50.17899761336515,16.8854415274463,0.6608584870213232,0.5888965129852295
52,73.28569905086914,64.97512437810946,66.61694510739858,45.972553699284006,20.644391408114558,0.6718234336349689,0.5884950757026672
53,71.56873200383919,63.78109452736318,65.24463007159905,42.720763723150355,22.52386634844869,0.6709668644518897,0.5902032256126404
54,74.4801109096726,65.64676616915422,66.49761336515513,46.30071599045346,20.19689737470167,0.6715977940946238,0.5826447010040283
55,74.61874800042658,66.11940298507463,66.2291169451074,46.15155131264916,20.07756563245823,0.6709396624604691,0.58753502368927
56,74.94934413991682,65.29850746268657,66.13961813842482,46.2708830548926,19.86873508353222,0.6724189419795221,0.5776069760322571
57,75.07731683907433,66.16915422885572,66.46778042959427,47.2255369928401,19.242243436754176,0.6684550834455334,0.5815967917442322
