,training set Accuracy,development set Accuracy,test set Accuracy,test set True positive ratio,test set True negative ratio,test AUC score,loss
55,90.50869147915111,68.88059701492537,68.58591885441527,48.5381861575179,20.047732696897373,0.6983377430566426,0.501952588558197
56,90.56201343713342,68.93034825870646,68.43675417661098,48.15035799522673,20.286396181384248,0.7015291824529543,0.5057392716407776
57,90.75397248586968,69.57711442786069,69.09307875894987,50.328162291169456,18.76491646778043,0.6992303206312427,0.5034984946250916
58,89.71952650101312,68.45771144278608,67.78042959427208,46.00238663484487,21.778042959427207,0.7083594263706672,0.5088992714881897
59,90.9352671430095,69.0049751243781,69.18257756563247,48.5381861575179,20.644391408114558,0.7082887794720857,0.5053178071975708
60,90.32739682201131,68.30845771144278,67.45226730310262,46.50954653937948,20.94272076372315,0.7032323402323324,0.5129539966583252
61,90.1461021648715,68.85572139303483,68.55608591885442,48.15035799522673,20.405727923627683,0.6965261687071422,0.507795512676239
62,89.80484163378479,69.6268656716418,69.48090692124104,50.5071599045346,18.973747016706444,0.6963968124745592,0.5141618847846985
63,89.6448757598379,67.86069651741293,68.85441527446301,47.82219570405728,21.032219570405726,0.7061742649591383,0.5183840394020081
64,90.05012264050336,68.43283582089552,68.07875894988067,47.76252983293556,20.31622911694511,0.6994166249178069,0.5176882147789001
65,89.39959475311935,66.96517412935323,68.16825775656325,47.37470167064439,20.793556085918855,0.7013291793217898,0.5175239443778992
66,90.43404073797589,67.46268656716417,68.91408114558473,47.165871121718375,21.74821002386635,0.7095823417979148,0.508037805557251
67,91.10589740855283,69.15422885572139,69.39140811455847,49.01551312649165,20.375894988066825,0.7051257162538749,0.49838969111442566
68,89.55956062706622,67.71144278606965,68.10859188544153,46.39021479713604,21.71837708830549,0.7061102717850769,0.5225277543067932
69,90.43404073797589,68.5820895522388,68.37708830548927,47.673031026252985,20.704057279236277,0.7049656354698313,0.5152713060379028
70,90.75397248586968,68.53233830845771,68.55608591885442,47.046539379474936,21.509546539379475,0.7064010786861634,0.49611490964889526
71,91.12722619174576,67.58706467661692,69.24224343675418,48.41885441527447,20.823389021479713,0.7130133152769516,0.4971151351928711
72,90.77530126906261,68.6318407960199,69.9582338902148,51.93914081145584,18.01909307875895,0.7010544196386637,0.5049721598625183
73,90.34872560520422,69.35323383084577,69.60023866348448,50.14916467780429,19.451073985680193,0.7020710696057864,0.5017595291137695
74,91.77775407912978,69.15422885572139,69.63007159904535,50.20883054892601,19.42124105011933,0.7024192159564142,0.4953129291534424
