,training set Accuracy,development set Accuracy,test set Accuracy,test set True positive ratio,test set True negative ratio,test AUC score,loss
22,79.19378782688136,62.803090860644815,70.08728473696627,44.232130219391365,25.855154517574903,0.737090591904652,0.5566926598548889
23,80.90670320886149,65.49427124966694,72.70582684595423,51.191318707242274,21.51450813871196,0.7318226700125154,0.5622527599334717
24,74.82014388489209,61.524114042099654,66.78461901391837,41.63717857985374,25.147440434064638,0.71413093802294,0.5531753301620483
25,81.26070572113737,64.00213162803091,72.13965557914602,50.8138711960368,21.325784383109223,0.7329203754742896,0.553283154964447
26,81.61470823341327,64.6416200373035,71.80938900684124,47.346072186836516,24.463316820004717,0.7411237765712209,0.549149215221405
27,82.3798104373644,62.45670130562216,71.88016041519226,47.983014861995755,23.89714555319651,0.7376095709853563,0.5509301424026489
28,81.93445243804956,64.93471889155342,73.27199811276245,50.69591884878509,22.576079263977352,0.7436827510269521,0.5474486947059631
29,81.19218910585818,63.229416466826535,71.69143665958953,48.17173861759849,23.519698041991035,0.7331159450789269,0.5546735525131226
30,79.61630695443645,61.89714894750866,71.12526539278132,46.75631045057796,24.36895494220335,0.7424857489384573,0.5503342747688293
31,81.69464428457233,62.98960831334932,72.77659825430526,50.38924274593064,22.38735550837462,0.7424787340732322,0.5461669564247131
32,82.28845495032544,64.21529443112178,73.27199811276245,51.09695682944091,22.17504128332154,0.7483167951838354,0.539326012134552
33,83.68162612766929,63.84225952571276,74.12125501297476,53.99858457183298,20.12267044114178,0.738361129132058,0.5464615225791931
34,83.40755966655247,62.98960831334932,71.73861759849021,46.11936777541873,25.619249823071478,0.7500376141911207,0.5289809107780457
35,84.20692017814319,63.92219557687183,74.19202642132578,50.62514744043406,23.56687898089172,0.7556422496140616,0.5306326746940613
36,84.92634463857486,64.77484678923527,74.78178815758434,51.92262326020288,22.859164897381458,0.7542228279195506,0.5292537212371826
37,82.24277720680598,63.20277111644018,73.20122670441141,50.0825666430762,23.11866006133522,0.7533065413860116,0.5426079034805298
38,84.36679228046134,62.98960831334932,73.86175984902098,49.9174333569238,23.944326492097193,0.7611022336782229,0.5423683524131775
39,85.89699668836359,64.93471889155342,75.51309271054494,54.72988912479359,20.783203585751355,0.7540680171007901,0.5301710963249207
40,85.10905561265274,62.72315480948575,73.74380750176928,49.65793819297004,24.085869308799246,0.7612107221973072,0.528255045413971
41,83.6473678200297,62.66986410871303,73.05968388770937,48.76150035385704,24.298183533852324,0.7570789665797306,0.5248632431030273
42,85.04053899737353,63.6290967226219,74.09766454352442,50.271290398678936,23.826374144845484,0.758656948417519,0.5304955244064331
43,85.78280232956492,63.81561417532641,75.11205472988912,51.66312809624911,23.44892663364001,0.7634081892020421,0.5240291953086853
44,85.69144684252598,65.17452704503064,75.7725878744987,55.5791460250059,20.193441849492803,0.7580193213577489,0.5330175757408142
45,87.05035971223022,64.00213162803091,74.97051191318708,52.22929936305732,22.741212550129745,0.7600059795678746,0.5239134430885315
46,87.56423432682425,65.09459099387158,76.48030195800897,53.90422269403161,22.576079263977352,0.7670168535765411,0.520855188369751
47,88.22656160785657,64.10871302957634,75.96131163010143,54.423213021939134,21.538098608162304,0.764506499393577,0.5210971236228943
48,86.0682882265616,64.45510258459899,75.30077848549186,55.46119367775418,19.839584807737673,0.74831256207551,0.5257066488265991
49,87.27874842982757,63.41593391953104,75.9377211606511,53.95140363293229,21.986317527718803,0.7627134756528541,0.5222482681274414
50,82.03722736096837,61.12443378630429,71.76220806794055,44.987025241802314,26.775182826138238,0.7751805844011652,0.5294486880302429
51,86.39945186707777,64.88142819078071,75.84335928284973,53.432413305024774,22.41094597782496,0.7691802138227677,0.5207762122154236
